Timepoints 3,Timepoints,Timepoints 2,Early,On Time,Late
18,23rd Ave at Lewisdale Dr,Southbound,0,90,114
18,PG Plaza,Southbound,0,81,129
18,Hamilton St at 38th St,Southbound,16,129,66
18,Bladensburg Rd at 38th St,Southbound,22,124,68
18,Cheverly Metrorail Station Bay D,Southbound,38,142,39
18,Columbia Park Rd at Marshall Pl,Southbound,92,105,22
18,Addison Rd Metrorail - Arrival,Southbound,96,43,117
20,Addison Rd Metrorail Station,Eastbound,49,115,12
20,Donnell Drive at Target Store,Eastbound,15,164,26
20,Melwood Training Center,Eastbound,47,144,18
20,Marlboro Pike at Melwood Mall,Eastbound,27,153,30
20,Old Marlboro Pike at Roblee Dr,Eastbound,91,117,3
20,Old Marlboro Pike at John Rogers Blvd,Eastbound,140,68,1
20,Courthouse,Eastbound,137,69,1
20,CAB - Arrival,Eastbound,83,66,30
20,County Administration Building,Westbound,11,176,17
20,Courthouse,Westbound,2,192,37
20,Old Marlboro Pike at John Rogers Blvd,Westbound,0,187,40
20,Old Marlboro Pike at Roblee Dr,Westbound,29,189,12
20,Marlboro Pike at Melwood Mall,Westbound,92,130,5
20,Melwood Training Center,Westbound,134,94,3
20,Donnell Dr at Marlboro Pike,Westbound,119,111,4
20,Addison Rd Metrorail - Arrival,Westbound,103,73,13
21,New Carrollton Station,County Courthouse,21,191,16
21,Largo Town Center Station,County Courthouse,14,193,38
21,Campus Way South at College Station Dr (PGCC),County Courthouse,0,115,130
21,Largo Rd at Hancock Dr,County Courthouse,81,134,38
21,Equestrian Center Lot 1,County Courthouse,22,15,80
21,County Courthouse,To New Carrollton Station,33,105,24
21,Largo Rd at Black Swan Dr,To New Carrollton Station,54,169,24
21,Campus Way South at College Station Dr (PGCC),To New Carrollton Station,173,59,4
21,Largo Town Center Station,To New Carrollton Station,69,168,12
21,New Carrollton Station - Arrival,To New Carrollton Station,79,122,26
24,Morgan Blvd Metro Station,To Capitol Heights Metro,12,114,7
24,Old Forestville Rd at Forestville Rd,To Capitol Heights Metro,137,70,7
24,District Heights Municipal Bldg,To Capitol Heights Metro,170,40,3
24,Council Dr at Kipling Pkwy,To Capitol Heights Metro,184,29,1
24,Brooks Dr at Marlboro Pike,To Capitol Heights Metro,93,109,14
24,Denise Dr at Rollins Ave,To Capitol Heights Metro,62,132,26
24,Capitol Heights - Arrival,To Capitol Heights Metro,10,39,133
24,Capitol Heights Station Bay B,To Morgan Blvd Metro Center,10,168,8
24,Denise Dr at Rollins Ave,To Morgan Blvd Metro Center,82,103,5
24,Brooks Drive at Marlboro Pike,To Morgan Blvd Metro Center,42,150,8
24,Kipling Pkwy at Council Dr,To Morgan Blvd Metro Center,5,140,62
24,District Heights Municipal Bldg,To Morgan Blvd Metro Center,1,65,143
24,Old Forestville Rd at Forestville Rd,To Morgan Blvd Metro Center,3,53,154
24,Morgan Blvd Metro Station,To Morgan Blvd Metro Center,0,1,102
26,Morgan Blvd Metro Station,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,15,126,2
26,Hampton Park Boulevard at Steeplechase,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,67,135,7
26,Campus Way South at College Station Dr (PGCC),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,92,112,9
26,Motor Vehicle Administration,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,105,103,14
26,Largo Town Center Station,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,18,31,156
26,Largo Town Center Station,To Morgan Blvd Metro Center,10,174,7
26,Motor Vehicle Administration,To Morgan Blvd Metro Center,14,192,12
26,Campus Way South at College Station Dr (PGCC),To Morgan Blvd Metro Center,40,169,12
26,Hampton Park Boulevard at Steeplechase,To Morgan Blvd Metro Center,60,147,16
26,Morgan Blvd Metro Station,To Morgan Blvd Metro Center,1,8,104
28,Largo Town Center Station at Bus Bay E,To Campus Way at Grey Gables - Loop A,8,102,3
28,Arena Dr at Captial Center Blvd,To Campus Way at Grey Gables - Loop A,2,114,6
28,Jericho Residences,To Campus Way at Grey Gables - Loop A,1,100,13
28,1400 Merchantile Ln,To Campus Way at Grey Gables - Loop A,5,112,8
28,RUBY LOCKHART BLVD AT CAMPUS WAY NORTH,To Campus Way at Grey Gables - Loop A,20,86,19
28,Campus Way North at Grey Gables Ct,To Campus Way at Grey Gables - Loop A,33,86,8
28,Largo Town Center Station at Bus Bay E,To Campus Way at Grey Gables - Loop A,6,13,96
28,Largo Town Center Station at Bus Bay E,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,6,61,21
28,Campus Way North at Grey Gables Ct,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,0,71,21
28,RUBY LOCKHART BLVD AT CAMPUS WAY NORTH,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,3,74,18
28,1400 Merchantile Ln,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,38,56,7
28,Jericho Residences (Southbound),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,23,60,14
28,Arena Dr at Shoppers Way (Largo),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,61,35,4
28,Largo Town Center Station at Bus Bay E,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,9,27,53
30,Southern Maryland Hospital,To Branch Ave Station,11,172,25
30,Clinton Fringe Lot,To Branch Ave Station,1,154,69
30,Padgett's Corner,To Branch Ave Station,3,146,90
30,Old Branch Ave at Allentown Way,To Branch Ave Station,23,169,49
30,Maxwell Dr at Morris Ave,To Branch Ave Station,20,134,87
30,Branch Ave Station - Arrival,To Branch Ave Station,24,128,126
30,Branch Ave Station Bus Bay J,Southern Maryland Hospital,39,192,5
30,Morris Ave at Maxwell Dr,Southern Maryland Hospital,76,165,11
30,Old Branch Ave at Allentown Way,Southern Maryland Hospital,46,192,18
30,Padgett's Corner,Southern Maryland Hospital,59,184,13
30,Southern Maryland Hospital (Hidden Arrival),Southern Maryland Hospital,8,14,166
32,Naylor Rd Station Bay H,To Clinton Fringe Lot,4,179,21
32,Iverson Mall,To Clinton Fringe Lot,12,174,30
32,Temple Hill Rd at St Barnabas Rd,To Clinton Fringe Lot,10,163,46
32,Manor at Victoria Park,To Clinton Fringe Lot,7,164,49
32,Brinkley Rd at Temple Hill Rd,To Clinton Fringe Lot,81,125,15
32,Old Branch Ave at Allentown Way,To Clinton Fringe Lot,84,120,16
32,Old Branch Ave at Coventry Way,To Clinton Fringe Lot,112,103,19
32,Branchwood Towers,To Clinton Fringe Lot,129,87,3
32,Clinton Fringe Lot,To Clinton Fringe Lot,11,13,57
32,Clinton Fringe Lot,To Naylor Road Station,8,77,7
32,Branchwood Towers,To Naylor Road Station,1,109,79
32,Old Branch Ave at Coventry Way,To Naylor Road Station,23,130,42
32,Old Branch Ave at Allentown Way,To Naylor Road Station,66,109,20
32,Brinkley Rd at Temple Hill Rd,To Naylor Road Station,80,106,13
32,Manor at Victoria Park,To Naylor Road Station,117,82,2
32,Temple Hill Rd at St Barnabas Rd,To Naylor Road Station,138,63,0
32,Iverson Mall,To Naylor Road Station,85,110,7
32,Naylor Rd Station Bay H,To Naylor Road Station,44,74,100
33,Southern Ave Station Bay E,To Old Branch and Allentown,42,149,5
33,Owens Rd at Irvington St,To Old Branch and Allentown,2,196,28
33,Owens Rd at Wheeler Rd,To Old Branch and Allentown,25,190,17
33,Temple Hill Rd at St Barnabas Rd,To Old Branch and Allentown,36,180,18
33,Fisher Rd at Clow Ct,To Old Branch and Allentown,34,181,19
33,Padgett's Corner,To Old Branch and Allentown,72,146,17
33,Old Branch Ave at Allentown Way - Arrival,To Old Branch and Allentown,26,34,120
33,Old Branch Ave at PGCC Skilled Trade Center,To Southern Ave Station,9,120,15
33,Padgett's Corner,To Southern Ave Station,17,123,17
33,Fisher Rd at Clow Ct,To Southern Ave Station,37,111,13
33,Temple Hill Rd at St Barnabas Rd,To Southern Ave Station,34,114,14
33,Owens Rd at Wheeler Rd,To Southern Ave Station,42,108,16
33,Owens Rd at Irvington St,To Southern Ave Station,75,83,10
33,Southern Ave Station Bay E - Arrival,To Southern Ave Station,78,114,25
34,Suitland Metrorail Station Bay D,to Capital Crossing Apartments,16,188,36
34,3930 Capitol Crossing Apts,To Suitland Metrorail Station,98,123,49
34,4258 Whitehall Square Apts,To Suitland Metrorail Station,67,68,35
34,4258 Whitehall Square Apts,To Suitland Metrorail Station,13,73,14
34,Suitland Metro - Arrival,To Suitland Metrorail Station,53,124,64
35,Southern Ave Metro Rail Station at Bus Bay F,Loop,10,96,2
35,Oxon Hill Fringe Parking Lot Bus Bay B,Loop,1,156,55
35,Stars Entrance Gaylord Hotel at National Harbor Blvd,Loop,18,154,40
35,Oxon Hill Fringe Parking Lot at Bus Bay F,Loop,46,128,38
35,Oxon Hill Rd at 6192 Oxon Hill Rd,Loop,38,128,45
35,Padgett's Corner,Loop,75,124,13
35,Oxon Hill Rd at Rivertown Commons(6135),Loop,106,102,12
35,Oxon Hill Rd at Oxon Hill Fringe Parking Lot,Loop,72,137,22
35,Southern Ave Metro Rail Station at Bus Bay F,Loop,3,16,67
36,Matapeake Business Dr at Target Store,Northbound,3,135,9
36,Brandywine Rd & Gwynn Park High School,Northbound,58,90,1
36,Brandywine Rd at Groveton Dr,Northbound,69,81,1
36,Brandywine Road @ Surrats Road,Northbound,92,60,0
36,Clinton Fringe Parking Lot,Northbound,35,37,14
36,Clinton Fringe Parking Lot,Southbound,6,85,2
36,Brandywine Road at Surrats Road,Southbound,2,140,8
36,Brandywine Rd at Groveton Dr,Southbound,13,129,8
36,Brandywine Rd & Gwynn Park High School,Southbound,84,63,5
36,Timothy Branch Dr at Safeway Ent,Southbound,109,47,9
37,OLD BRANCH AVENUE & ALLENTOWN WAY,North,4,31,9
37,ALLENTOWN ROAD & TEMPLE HILL ROAD AM NS,North,6,40,8
37,TUCKER ROAD & ARUNDEL ROAD,North,12,36,9
37,WILSON BRIDGE DRIVE,North,26,32,0
37,INDIAN HEAD HIGHWAY & SOUTHERN AVENUE,North,34,21,1
37,SOUTHERN AVENUE METRO STATION & BUS BAY K,North,1,6,22
37,SOUTHERN AVENUE METRO STATION & BUS BAY K,South,0,7,0
37,INDIAN HEAD HIGHWAY & SOUTHERN AVENUE,South,21,16,3
37,WILSON BRIDGE DRIVE,South,28,11,1
37,TUCKER RD & ALLENTOWN RD,South,29,13,1
37,ALLENTOWN ROAD & TEMPLE HILL ROAD PM NS,South,32,11,0
37,ALLENTOWN ROAD & OLD BRANCH AVENUE,South,30,15,2
51 Loop A,Equestrian Center Lot 3,To County Admin Bldg,13,12,37
51 Loop A,Equestrian Center Lot 4,To County Admin Bldg,13,16,47
51 Loop A,Governor Oden Bowie Dr at Elm St,To County Admin Bldg,4,20,86
51 Loop A,Gov. Oden Bowie Dr at Rear C.A.B.,To Clairfield Lane,4,25,86
51 Loop A,Old Marlboro Pike at Peerless Ave,To Clairfield Lane,1,8,0
51 Loop A,Marlboro Pike & Crain Hwy,To Clairfield Lane,0,9,0
51 Loop A,Village Dr West at McConnell Dr,To Clairfield Lane,4,5,0
51 Loop A,Village Dr West at Halloway North,To Clairfield Lane,7,2,0
51 Loop A,Village Dr West at Clairfield Ln,To Clairfield Lane,5,3,2
51 Loop A,Village Dr West at Bishopmill Dr,To Equestrian Center,0,8,0
51 Loop A,Halloway South at Village Dr West,To Equestrian Center,0,9,1
51 Loop A,Old Crain Hwy at Villiage Drive West,To Equestrian Center,0,10,0
51 Loop A,3807 Old Crain Hwy,To Equestrian Center,0,10,0
51 Loop A,Marlboro Pike & Crain Hwy,To Equestrian Center,3,7,0
51 Loop A,Old Marlboro Pike  at Peerless Ave,To Equestrian Center,4,7,0
51 Loop A,Judge's Dr at Pratt St,To Equestrian Center,43,8,8
51 Loop A,Courthouse,To Equestrian Center,45,14,82
51 Loop A,Equestrian Center Lot 3,To Equestrian Center,9,10,69
51 Loop B,Equestrian Center Lot 3,To DWI Facility,0,11,1
51 Loop B,Governor Oden Bowie Dr at Elm St,To DWI Facility,0,11,0
51 Loop B,Gov. Oden Bowie Dr at Rear C.A.B.,To DWI Facility,0,11,0
51 Loop B,Courthouse,To DWI Facility,0,10,1
51 Loop B,Water St & Main St,To DWI Facility,2,8,1
51 Loop B,John Rogers Blvd at Colonel's Choice,To DWI Facility,2,9,4
51 Loop B,Dille Dr at Correctional Center,To DWI Facility,4,8,4
51 Loop B,Brown Station Rd at Dille Dr,To Equestrian Center,0,12,5
51 Loop B,Lords Landing Rd at Lord Fairfax Pl,To Equestrian Center,6,11,0
51 Loop B,Lords Landing Rd at John Rogers Blvd,To Equestrian Center,5,12,0
51 Loop B,Old Marlboro Pike at Old Mill Rd,To Equestrian Center,8,9,0
51 Loop B,Gov. Oden Bowie Dr at Rear C.A.B.,To Equestrian Center,5,4,0
51 Loop B,Judge's Dr at Pratt St,To Equestrian Center,8,2,0
51 Loop B,Courthouse,To Equestrian Center,7,3,0
51 Loop B,Equestrian Center Lot 3,To Equestrian Center,8,5,0
51 Loop X,Equestrian Center Lot 1,To County Admin Bldg,130,192,5
51 Loop X,Governor Oden Bowie Dr at Elm St,To County Admin Bldg,139,242,7
51 Loop X,Gov. Oden Bowie Dr at Rear C.A.B.,To Equestrian Center,188,193,8
51 Loop X,Judge's Dr at Pratt St,To Equestrian Center,154,227,12
51 Loop X,Courthouse,To Equestrian Center,128,241,21
51 Loop X,Equestrian Center Lot 1 (Hidden Arrival),To Equestrian Center,50,86,184
