Timepoints 3,Timepoints,Timepoints 2,Early,On Time,Late
22,Fieldstone Way,To Landover Mall,2,407,9
22,Centre Pointe Office Park,To Landover Mall,4,377,36
22,Lansdowne Village Apts,To Landover Mall,16,363,40
22,PG Sports Complex,To Landover Mall,23,355,41
22,Brightseat Rd at Maple Ridge Apts,To Landover Mall,133,253,20
22,Brightseat Rd at Evarts St,To Morgan Blvd Metro Center,2,385,8
22,PG Sports Complex,To Morgan Blvd Metro Center,78,334,7
22,Lansdowne Village Apts,To Morgan Blvd Metro Center,245,168,6
22,Centre Pointe Office Park,To Morgan Blvd Metro Center,193,220,6
22,Fieldstone Way,To Morgan Blvd Metro Center,143,269,7
22,Valley Trail Ln at Catesby Ct,To Morgan Blvd Metro Center,93,316,10
22,Chatsfield Way at Reading Ter,To Morgan Blvd Metro Center,157,254,8
22,Morgan Blvd Metro Station,To Morgan Blvd Metro Center,36,92,114
23,Cheverly Station Bay D,To Addison Road Station,29,362,45
23,Sheriff Rd at Glen Willow Dr - South Side,To Addison Road Station,33,389,49
23,Sheriff Rd at MLK Highway,To Addison Road Station,37,387,50
23,PG Sports Complex,To Addison Road Station,53,366,62
23,Nalley Rd at Capital View Dr,To Addison Road Station,67,340,71
23,Willow Hill Dr at Stevenson Ln,To Addison Road Station,98,308,75
23,Possum Ct at Walker Mill Dr,To Addison Road Station,97,301,88
23,Addison Rd Metrorail - Arrival,To Addison Road Station,129,224,126
23,Addison Rd Metrorail Station,To Cheverly Metro Station,213,226,27
23,Possum Ct at Walker Mill Dr,To Cheverly Metro Station,0,305,151
23,Willow Hill Dr at Hill Rd,To Cheverly Metro Station,4,308,144
23,Nalley Rd at Capital View Dr,To Cheverly Metro Station,3,284,172
23,PG Sports Complex,To Cheverly Metro Station,11,293,158
23,Sheriff Rd at MLK Highway,To Cheverly Metro Station,17,280,164
23,Sheriff Rd at Glen Willow Dr - South Side,To Cheverly Metro Station,50,249,159
23,Cheverly Station Bay D,To Cheverly Metro Station,52,204,213
24,Morgan Blvd Metro Station,To Capitol Heights Metro,59,398,16
24,Old Forestville Rd at Forestville Rd,To Capitol Heights Metro,47,422,64
24,District Heights Municipal Bldg,To Capitol Heights Metro,177,262,30
24,Council Dr at Kipling Pkwy,To Capitol Heights Metro,87,401,43
24,Silver Hill Rd at Pennsylvania Ave,To Capitol Heights Metro,110,376,45
24,Brooks Dr at Marlboro Pike,To Capitol Heights Metro,199,295,37
24,Denise Dr at Dutton Way,To Capitol Heights Metro,161,323,36
24,Capitol Heights - Arrival,To Capitol Heights Metro,304,203,32
24,Capitol Heights Station Bay B,To Morgan Blvd Metro Center,30,438,53
24,Denise Dr at Dutton Way,To Morgan Blvd Metro Center,30,398,47
24,Walker Mill Road at Marlboro Pike,To Morgan Blvd Metro Center,214,252,27
24,Silver Hill Rd at Penn Station,To Morgan Blvd Metro Center,75,378,48
24,Kipling Pkwy at Council Dr,To Morgan Blvd Metro Center,141,316,41
24,District Heights Municipal Bldg,To Morgan Blvd Metro Center,70,336,58
24,Old Forestville Rd at Forestville Rd,To Morgan Blvd Metro Center,210,270,34
24,Morgan Blvd Metro Station,To Morgan Blvd Metro Center,204,199,60
25,Capitol Heights Station,Eastbound Loop,8,272,29
25,East Capital Street at Old Central Ave,Eastbound Loop,12,286,33
25,Highview Pl at Sunbury Ct,Eastbound Loop,33,271,27
25,Marlboro Pike at Nova Ave,Eastbound Loop,19,270,42
25,Benning Rd at Abel Ave,Eastbound Loop,139,175,16
25,Southern Ave at C St,Eastbound Loop,128,184,19
25,Capitol Heights - Arrival,Eastbound Loop,183,89,59
25,Capitol Heights Station,Westbound Loop,7,322,17
25,Southern Ave at C St,Westbound Loop,111,232,9
25,Benning Rd at Southern Ave,Westbound Loop,117,226,11
25,Nova Ave at Marlboro Pike,Westbound Loop,264,80,9
25,Highview Pl at Sunbury Ct,Westbound Loop,99,239,19
25,East Capitol St at Yost Pl,Westbound Loop,110,210,26
25,Capitol Heights - Arrival,Westbound Loop,113,193,38
26,Morgan Blvd Metro Station,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,32,305,27
26,Hampton Park Boulevard at Steeplechase,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,155,199,22
26,Campus Way South at College Station Dr (PGCC),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,151,200,28
26,Motor Vehicle Administration,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,163,147,13
26,Largo Town Center Station,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,108,140,157
26,Largo Town Center Station,To Morgan Blvd Metro Center,59,261,33
26,Motor Vehicle Administration,To Morgan Blvd Metro Center,24,250,41
26,Campus Way South at College Station Dr (PGCC),To Morgan Blvd Metro Center,39,254,80
26,Hampton Park Boulevard at Steeplechase,To Morgan Blvd Metro Center,48,248,85
26,Morgan Blvd Metro Station,To Morgan Blvd Metro Center,33,144,195
27,Landover Metrorail Station,Northbound,202,188,0
27,Pennsy Dr at 75th Ave,Northbound,20,340,2
27,Dodge Park Rd at Landover Rd,Northbound,45,313,7
27,Hubbard Rd at Martin Luther King,Northbound,32,327,6
27,Landover Metrorail Station - Arrival,Northbound,242,28,26
27,Landover Metrorail Station,Southbound,201,364,20
27,Hubbard Rd at Martin Luther King,Southbound,164,239,25
27,Dodge Park Rd at Landover Rd,Southbound,130,284,14
27,Pennsy Dr at 75th Ave,Southbound,215,206,12
27,Landover Metrorail Station - Arrival,Southbound,183,146,89
28,Largo Town Center Station at Bus Bay E,To Campus Way at Grey Gables - Loop A,8,268,23
28,Arena Dr at Shoppers Way (Northbound),To Campus Way at Grey Gables - Loop A,6,318,29
28,Jericho Residences,To Campus Way at Grey Gables - Loop A,3,289,59
28,MERCANTILE LN AT 1400 MERCANTILE LANE,To Campus Way at Grey Gables - Loop A,21,298,35
28,9400 Peppercorn Pl,To Campus Way at Grey Gables - Loop A,17,282,36
28,RUBY LOCKHART BLVD AT CAMPUS WAY NORTH,To Campus Way at Grey Gables - Loop A,87,241,26
28,Campus Way North at Grey Gables Ct,To Campus Way at Grey Gables - Loop A,184,155,20
28,Largo Town Center Station at Bus Bay E,To Campus Way at Grey Gables - Loop A,85,87,187
28,Largo Town Center Station at Bus Bay E,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,1,314,11
28,Campus Way North at Grey Gables Ct,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,3,342,19
28,RUBY LOCKHART BLVD AT CAMPUS WAY NORTH,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,16,324,26
28,9400 Peppercorn Pl,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,41,269,18
28,MERCANTILE LN AT 1400 MERCANTILE LANE,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,171,182,16
28,Jericho Residences (Southbound),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,47,281,37
28,Arena Dr at Shoppers Way (Largo),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,266,88,14
28,Largo Town Center Station at Bus Bay E,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,139,201,16
30,Southern Maryland Hospital,To Branch Ave Station,42,267,11
30,Clinton Fringe Lot,To Branch Ave Station,46,259,14
30,Piscataway Rd at Old Branch Ave,To Branch Ave Station,59,238,23
30,Temple Hill Rd at Piscataway Rd,To Branch Ave Station,86,215,22
30,Padgett's Corner,To Branch Ave Station,84,211,31
30,Old Branch Ave at Allentown Way,To Branch Ave Station,100,189,37
30,Maxwell Dr at Morris Ave,To Branch Ave Station,94,188,43
30,Branch Ave Station - Arrival,To Branch Ave Station,171,134,23
30,Branch Ave Station Bus Bay J,Southern Maryland Hospital,40,280,4
30,Morris Ave at Maxwell Dr,Southern Maryland Hospital,116,203,7
30,Old Branch Ave at Allentown Way,Southern Maryland Hospital,125,179,13
30,Padgett's Corner,Southern Maryland Hospital,121,187,11
30,Temple Hill Rd at Piscataway Rd,Southern Maryland Hospital,131,178,11
30,Piscataway Rd at Brandywine Rd,Southern Maryland Hospital,165,142,15
30,Clinton Fringe Lot,Southern Maryland Hospital,207,106,15
30,Southern Maryland Hospital (Hidden Arrival),Southern Maryland Hospital,59,87,162
32,Naylor Rd Station Bay H,To Clinton Fringe Lot,4,488,82
32,Iverson Mall,To Clinton Fringe Lot,220,347,10
32,Temple Hill Rd at St Barnabas Rd,To Clinton Fringe Lot,129,440,13
32,Manor at Victoria Park,To Clinton Fringe Lot,170,407,11
32,Brinkley Rd at Temple Hill Rd,To Clinton Fringe Lot,129,438,19
32,Old Branch Ave at Allentown Way,To Clinton Fringe Lot,137,404,45
32,Old Branch Ave at Coventry Way,To Clinton Fringe Lot,99,419,69
32,Branchwood Towers,To Clinton Fringe Lot,373,194,24
32,Clinton Fringe Lot,To Clinton Fringe Lot,114,148,161
32,Clinton Fringe Lot,To Naylor Road Station,3,363,66
32,Branchwood Towers,To Naylor Road Station,4,424,136
32,Old Branch Ave at Coventry Way,To Naylor Road Station,66,443,66
32,Old Branch Ave at Allentown Way,To Naylor Road Station,71,426,76
32,Brinkley Rd at Temple Hill Rd,To Naylor Road Station,89,426,58
32,Manor at Victoria Park,To Naylor Road Station,92,429,59
32,Temple Hill Rd at St Barnabas Rd,To Naylor Road Station,133,398,44
32,Iverson Mall,To Naylor Road Station,73,412,91
32,Naylor Rd Station Bay H - Hidden Arrival,To Naylor Road Station,377,184,28
33,Southern Ave Station Bay E,To Old Branch and Allentown,136,200,50
33,Owens Rd at Southern Ave,To Old Branch and Allentown,26,313,80
33,Owens Rd at Wheeler Rd,To Old Branch and Allentown,150,218,60
33,Temple Hill Rd at St Barnabas Rd,To Old Branch and Allentown,149,216,68
33,Fisher Rd at Clow Ct,To Old Branch and Allentown,139,221,75
33,Padgett's Corner,To Old Branch and Allentown,91,240,108
33,Old Branch Ave at Allentown Way - Arrival,To Old Branch and Allentown,88,198,133
33,Old Branch Ave at Allentown Way,To Southern Ave Station,30,288,100
33,Padgett's Corner,To Southern Ave Station,48,266,77
33,Fisher Rd at Clow Ct,To Southern Ave Station,16,266,112
33,Temple Hill Rd at St Barnabas Rd,To Southern Ave Station,4,240,154
33,Owens Rd at Wheeler Rd,To Southern Ave Station,8,238,153
33,Owens Rd at Southern Ave,To Southern Ave Station,28,257,114
33,Southern Ave Station Bay E - Arrival,To Southern Ave Station,94,222,97
34,Suitland Metrorail Station Bay D,to Capital Crossing Apartments,165,876,45
34,Capitol Crossing Apts,To Suitland Metrorail Station,265,711,135
34,4258 Whitehall Square Apts,To Suitland Metrorail Station,150,333,15
34,4258 Whitehall Square Apts,To Suitland Metrorail Station,25,453,139
34,Suitland Metro - Arrival,To Suitland Metrorail Station,185,651,211
35,Southern Ave Metro Rail Station at Bus Bay F,Loop,15,241,19
35,Oxon Hill Fringe Parking Lot Bus Bay B,Loop,64,214,68
35,Stars Entrance Gaylord Hotel at National Harbor Blvd,Loop,146,149,42
35,Oxon Hill Rd at 6192 Oxon Hill Rd,Loop,102,129,98
35,Padgett's Corner,Loop,77,164,91
35,Oxon Hill Rd at Rivertown Commons(6135),Loop,127,122,90
35,Oxon Hill Rd at Oxon Hill Fringe Parking Lot,Loop,148,147,60
35,Southern Ave Metro Rail Station at Bus Bay F,Loop,45,71,105
 35s,OXON HILL FRINGE PARK AND RIDE LOT AT BUS BAY F (Arrival),Northbound,23,62,25
 35s,OXON HILL FRINGE PARK AND RIDE LOT AT BUS BAY F,Southbound,0,111,1
 35s,STARS ENTRANCE GAYLORD HOTEL,Southbound,79,37,1
 35s,INDIAN HEAD HWY AT FORT WASHINGTON MANOR SENIOR RESIDENCES,Southbound,44,68,7
 35s,LIVINGSTON ROAD AT FORT WASHINGTON MEDICAL CENTER,Southbound,23,87,9
36,Mattowoman Beantown Rd at MTA Park and Ride Lot,Northbound,8,281,40
36,Mattawoman Beantown Rd at Pinefield Center,Northbound,7,285,59
36,Matapeake Business Dr at Target Store (opposite),Northbound,88,242,37
36,Gwynn Park High School,Northbound,141,192,34
36,Brandywine Road @ Groveton Drive,Northbound,84,218,43
36,Brandywine Road @ Surrats Road,Northbound,142,168,38
36,Clinton Fringe Parking Lot,Northbound,201,103,41
36,Clinton Fringe Parking Lot,Southbound,45,262,31
36,Brandywine Road at Surrats Road,Southbound,95,233,18
36,Brandywine Road at Groveton Drive,Southbound,108,209,20
36,Gwynn Park High School,Southbound,108,233,24
36,Matapeake Business Dr at Target Store,Southbound,93,205,73
36,Mattawoman Beantown Rd at Pinefield Center,Southbound,96,165,108
36,Mattowoman Beantown Rd at MTA Park and Ride Lot (Arrival),Southbound,111,143,66
37,OLD BRANCH AVENUE & ALLENTOWN WAY,North,3,111,2
37,ALLENTOWN ROAD & TEMPLE HILL ROAD AM NS,North,9,112,3
37,TUCKER ROAD & ARUNDEL ROAD,North,8,102,7
37,WILSON BRIDGE DRIVE,North,0,85,33
37,INDIAN HEAD HIGHWAY & SOUTHERN AVENUE,North,34,76,18
37,SOUTHERN AVENUE METRO STATION & BUS BAY K,North,51,58,14
37,SOUTHERN AVENUE METRO STATION & BUS BAY K,South,23,59,1
37,INDIAN HEAD HIGHWAY & SOUTHERN AVENUE,South,9,70,10
37,WILSON BRIDGE DRIVE,South,5,66,23
37,TUCKER RD & ALLENTOWN RD,South,4,45,48
37,ALLENTOWN ROAD & TEMPLE HILL ROAD PM NS,South,5,59,34
37,ALLENTOWN ROAD & OLD BRANCH AVENUE,South,9,42,31
51,Equestrian Center Lot 1,To County Admin Bldg,234,220,255
51,Courthouse,To County Admin Bldg,273,241,244
51,County Administration Building,To Equestrian Center,334,191,240
51,Courthouse,To Equestrian Center,310,194,248
51,Equestrian Center Lot 1 (Arrival),To Equestrian Center,341,183,209
53,County Administration Building,To Clairfield Lane,34,148,83
53,Clairfield Lane - Arrival,To Clairfield Lane,22,67,87
53,Village Dr West at Clairfield Ln,To DWI Facility,33,127,25
53,Old Crain Hwy at Villiage Drive West,To DWI Facility,7,209,42
53,Courthouse,To DWI Facility,9,181,60
53,Old Marlboro Pike at John Rogers Blvd,To DWI Facility,26,179,54
53,DWI Facility,To DWI Facility,28,175,57
