Timepoints 3,Timepoints,Timepoints 2,Early,On Time,Late
21,Elm St at Gov Oden Bowie Dr,To New Carrollton Station,222,142,27
21,Largo Rd at Black Swan Dr,To New Carrollton Station,80,248,40
21,Campus Way South at College Station Dr (PGCC),To New Carrollton Station,18,272,98
21,Largo Town Center Station,To New Carrollton Station,23,247,118
21,9400 Peppercorn Pl,To New Carrollton Station,60,238,74
21,Brightseat Rd at Maple Ridge Apts,To New Carrollton Station,60,225,92
21,New Carrollton Station - Arrival,To New Carrollton Station,164,172,71
 21 Express,Motor Vehicle Administration,Northbound,135,167,17
 21 Express,Campus Way South at College Station Dr (PGCC),Northbound,20,284,67
 21 Express,Landover Mall,Northbound,146,199,24
 21 Express,New Carrollton Station - Arrival,Northbound,168,200,33
 21 Express,New Carrollton Station Bay F,Southbound,116,344,30
 21 Express,Landover Mall,Southbound,286,149,15
 21 Express,Campus Way South at College Station Dr (PGCC),Southbound,193,199,20
 21 Express,Motor Vehicle Administration - Arrival,Southbound,182,189,38
22,Morgan Blvd Metro Station,To Landover Mall,52,256,0
22,Valley Trail Ln at Catesby Ct,To Landover Mall,34,416,3
22,Chatsfield Way at Reading Ter,To Landover Mall,98,351,2
22,Fieldstone Way,To Landover Mall,4,396,18
22,Centre Pointe Office Park,To Landover Mall,3,364,51
22,Lansdowne Village Apts,To Landover Mall,16,348,54
22,PG Sports Complex,To Landover Mall,20,335,65
22,Brightseat Rd at Maple Ridge Apts,To Landover Mall,114,262,32
22,Brightseat Rd at Evarts St,To Morgan Blvd Metro Center,14,366,16
22,PG Sports Complex,To Morgan Blvd Metro Center,74,334,12
22,Lansdowne Village Apts,To Morgan Blvd Metro Center,234,179,7
22,Centre Pointe Office Park,To Morgan Blvd Metro Center,197,216,8
22,Fieldstone Way,To Morgan Blvd Metro Center,164,239,19
22,Valley Trail Ln at Catesby Ct,To Morgan Blvd Metro Center,105,292,26
22,Chatsfield Way at Reading Ter,To Morgan Blvd Metro Center,174,233,16
22,Morgan Blvd Metro Station,To Morgan Blvd Metro Center,45,117,121
23,Cheverly Station Bay D,To Addison Road Station,22,438,27
23,Sheriff Rd at Glen Willow Dr - South Side,To Addison Road Station,41,447,42
23,Sheriff Rd at MLK Highway,To Addison Road Station,39,448,45
23,PG Sports Complex,To Addison Road Station,55,427,52
23,Nalley Rd at Capital View Dr,To Addison Road Station,59,415,60
23,Willow Hill Dr at Stevenson Ln,To Addison Road Station,78,387,70
23,Possum Ct at Walker Mill Dr,To Addison Road Station,80,382,69
23,Addison Rd Metrorail - Arrival,To Addison Road Station,134,302,91
23,Addison Rd Metrorail Station,To Cheverly Metro Station,294,219,19
23,Possum Ct at Walker Mill Dr,To Cheverly Metro Station,0,335,180
23,Willow Hill Dr at Hill Rd,To Cheverly Metro Station,8,352,156
23,Nalley Rd at Capital View Dr,To Cheverly Metro Station,7,318,194
23,PG Sports Complex,To Cheverly Metro Station,14,307,198
23,Sheriff Rd at MLK Highway,To Cheverly Metro Station,11,318,193
23,Sheriff Rd at Glen Willow Dr - South Side,To Cheverly Metro Station,30,304,191
23,Cheverly Station Bay D,To Cheverly Metro Station,55,242,251
24,Morgan Blvd Metro Station,To Capitol Heights Metro,84,380,24
24,Old Forestville Rd at Forestville Rd,To Capitol Heights Metro,70,411,61
24,District Heights Municipal Bldg,To Capitol Heights Metro,208,235,34
24,Council Dr at Kipling Pkwy,To Capitol Heights Metro,122,373,44
24,Silver Hill Rd at Pennsylvania Ave,To Capitol Heights Metro,127,364,52
24,Brooks Dr at Marlboro Pike,To Capitol Heights Metro,233,270,40
24,Denise Dr at Dutton Way,To Capitol Heights Metro,189,311,43
24,Capitol Heights - Arrival,To Capitol Heights Metro,321,193,42
24,Capitol Heights Station Bay B,To Morgan Blvd Metro Center,36,448,48
24,Denise Dr at Dutton Way,To Morgan Blvd Metro Center,39,401,49
24,Walker Mill Road at Marlboro Pike,To Morgan Blvd Metro Center,263,210,26
24,Silver Hill Rd at Penn Station,To Morgan Blvd Metro Center,96,358,47
24,Kipling Pkwy at Council Dr,To Morgan Blvd Metro Center,165,290,47
24,District Heights Municipal Bldg,To Morgan Blvd Metro Center,84,322,60
24,Old Forestville Rd at Forestville Rd,To Morgan Blvd Metro Center,252,227,40
24,Morgan Blvd Metro Station,To Morgan Blvd Metro Center,183,205,82
25,Capitol Heights Station,Eastbound Loop,2,260,33
25,East Capital Street at Old Central Ave,Eastbound Loop,6,266,39
25,Highview Pl at Sunbury Ct,Eastbound Loop,20,260,35
25,Marlboro Pike at Nova Ave,Eastbound Loop,15,261,45
25,Benning Rd at Abel Ave,Eastbound Loop,128,143,18
25,Southern Ave at C St,Eastbound Loop,110,159,21
25,Capitol Heights - Arrival,Eastbound Loop,197,79,56
25,Capitol Heights Station,Westbound Loop,2,352,30
25,Southern Ave at C St,Westbound Loop,66,273,23
25,Benning Rd at Southern Ave,Westbound Loop,75,261,20
25,Nova Ave at Marlboro Pike,Westbound Loop,258,127,7
25,Highview Pl at Sunbury Ct,Westbound Loop,77,278,22
25,East Capitol St at Yost Pl,Westbound Loop,97,251,33
25,Capitol Heights - Arrival,Westbound Loop,93,228,60
26,Morgan Blvd Metro Station,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,37,313,42
26,Hampton Park Boulevard at Steeplechase,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,141,222,34
26,Campus Way South at College Station Dr (PGCC),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,130,218,56
26,Motor Vehicle Administration,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,135,170,35
26,Largo Town Center Station,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,106,140,175
26,Largo Town Center Station,To Morgan Blvd Metro Center,41,287,38
26,Motor Vehicle Administration,To Morgan Blvd Metro Center,29,250,57
26,Campus Way South at College Station Dr (PGCC),To Morgan Blvd Metro Center,42,251,105
26,Hampton Park Boulevard at Steeplechase,To Morgan Blvd Metro Center,55,231,115
26,Morgan Blvd Metro Station,To Morgan Blvd Metro Center,34,140,220
27,Landover Metrorail Station,Northbound,302,273,2
27,Pennsy Dr at 75th Ave,Northbound,44,487,22
27,Dodge Park Rd at Landover Rd,Northbound,76,458,28
27,Hubbard Rd at Martin Luther King,Northbound,78,464,25
27,Landover Metrorail Station - Arrival,Northbound,380,37,44
27,Landover Metrorail Station,Southbound,102,363,6
27,Hubbard Rd at Martin Luther King,Southbound,239,179,14
27,Dodge Park Rd at Landover Rd,Southbound,226,204,4
27,Pennsy Dr at 75th Ave,Southbound,286,136,9
27,Landover Metrorail Station - Arrival,Southbound,220,66,65
28,Largo Town Center Station at Bus Bay E,To Campus Way at Grey Gables - Loop A,3,281,9
28,Arena Dr at Shoppers Way (Northbound),To Campus Way at Grey Gables - Loop A,0,347,15
28,Jericho Residences,To Campus Way at Grey Gables - Loop A,0,317,45
28,MERCANTILE LN AT 1400 MERCANTILE LANE,To Campus Way at Grey Gables - Loop A,14,308,39
28,9400 Peppercorn Pl,To Campus Way at Grey Gables - Loop A,16,295,37
28,RUBY LOCKHART BLVD AT CAMPUS WAY NORTH,To Campus Way at Grey Gables - Loop A,73,243,17
28,Campus Way North at Grey Gables Ct,To Campus Way at Grey Gables - Loop A,151,162,15
28,Largo Town Center Station at Bus Bay E,To Campus Way at Grey Gables - Loop A,95,77,191
28,Largo Town Center Station at Bus Bay E,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,3,316,10
28,Campus Way North at Grey Gables Ct,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,3,352,28
28,RUBY LOCKHART BLVD AT CAMPUS WAY NORTH,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,5,343,36
28,9400 Peppercorn Pl,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,25,282,39
28,MERCANTILE LN AT 1400 MERCANTILE LANE,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,137,223,25
28,Jericho Residences (Southbound),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,42,283,61
28,Arena Dr at Shoppers Way (Largo),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,245,126,17
28,Largo Town Center Station at Bus Bay E,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,120,236,15
30,Southern Maryland Hospital,To Branch Ave Station,10,290,32
30,Clinton Fringe Lot,To Branch Ave Station,38,251,45
30,Piscataway Rd at Old Branch Ave,To Branch Ave Station,26,236,77
30,Temple Hill Rd at Piscataway Rd,To Branch Ave Station,38,222,79
30,Padgett's Corner,To Branch Ave Station,35,208,95
30,Old Branch Ave at Allentown Way,To Branch Ave Station,43,192,103
30,Maxwell Dr at Morris Ave,To Branch Ave Station,40,186,112
30,Branch Ave Station - Arrival,To Branch Ave Station,109,150,76
30,Branch Ave Station Bus Bay J,Southern Maryland Hospital,31,302,19
30,Morris Ave at Maxwell Dr,Southern Maryland Hospital,102,214,25
30,Old Branch Ave at Allentown Way,Southern Maryland Hospital,103,206,28
30,Padgett's Corner,Southern Maryland Hospital,95,215,29
30,Temple Hill Rd at Piscataway Rd,Southern Maryland Hospital,83,213,43
30,Piscataway Rd at Brandywine Rd,Southern Maryland Hospital,93,193,53
30,Clinton Fringe Lot,Southern Maryland Hospital,138,150,52
30,Southern Maryland Hospital (Hidden Arrival),Southern Maryland Hospital,32,55,232
32,Naylor Rd Station Bay H,To Clinton Fringe Lot,4,499,114
32,Iverson Mall,To Clinton Fringe Lot,274,320,20
32,Temple Hill Rd at St Barnabas Rd,To Clinton Fringe Lot,171,418,30
32,Manor at Victoria Park,To Clinton Fringe Lot,184,413,24
32,Brinkley Rd at Temple Hill Rd,To Clinton Fringe Lot,144,442,37
32,Old Branch Ave at Allentown Way,To Clinton Fringe Lot,120,405,98
32,Old Branch Ave at Coventry Way,To Clinton Fringe Lot,92,424,108
32,Branchwood Towers,To Clinton Fringe Lot,268,281,69
32,Clinton Fringe Lot,To Clinton Fringe Lot,75,132,240
32,Clinton Fringe Lot,To Naylor Road Station,10,361,97
32,Branchwood Towers,To Naylor Road Station,23,387,200
32,Old Branch Ave at Coventry Way,To Naylor Road Station,71,384,163
32,Old Branch Ave at Allentown Way,To Naylor Road Station,77,376,166
32,Brinkley Rd at Temple Hill Rd,To Naylor Road Station,92,389,139
32,Manor at Victoria Park,To Naylor Road Station,91,392,137
32,Temple Hill Rd at St Barnabas Rd,To Naylor Road Station,108,395,117
32,Iverson Mall,To Naylor Road Station,68,381,167
32,Naylor Rd Station Bay H - Hidden Arrival,To Naylor Road Station,308,241,71
33,Southern Ave Station Bay E,To Old Branch and Allentown,116,211,47
33,Owens Rd at Southern Ave,To Old Branch and Allentown,51,245,76
33,Owens Rd at Wheeler Rd,To Old Branch and Allentown,137,195,48
33,Temple Hill Rd at St Barnabas Rd,To Old Branch and Allentown,144,189,49
33,Fisher Rd at Clow Ct,To Old Branch and Allentown,139,183,65
33,Padgett's Corner,To Old Branch and Allentown,97,195,87
33,Old Branch Ave at Allentown Way - Arrival,To Old Branch and Allentown,84,141,136
33,Old Branch Ave at Allentown Way,To Southern Ave Station,52,210,92
33,Padgett's Corner,To Southern Ave Station,57,219,72
33,Fisher Rd at Clow Ct,To Southern Ave Station,23,210,115
33,Temple Hill Rd at St Barnabas Rd,To Southern Ave Station,12,180,164
33,Owens Rd at Wheeler Rd,To Southern Ave Station,3,157,198
33,Owens Rd at Southern Ave,To Southern Ave Station,27,170,159
33,Southern Ave Station Bay E - Arrival,To Southern Ave Station,60,184,122
34,Suitland Metrorail Station Bay D,to Capital Crossing Apartments,144,978,47
34,Capitol Crossing Apts,To Suitland Metrorail Station,294,759,132
34,4258 Whitehall Square Apts,To Suitland Metrorail Station,165,369,14
34,4258 Whitehall Square Apts,To Suitland Metrorail Station,13,517,119
34,Suitland Metro - Arrival,To Suitland Metrorail Station,188,713,220
35,Southern Ave Metro Rail Station at Bus Bay F,Loop,18,227,26
35,Oxon Hill Fringe Parking Lot Bus Bay B,Loop,46,251,73
35,Stars Entrance Gaylord Hotel at National Harbor Blvd,Loop,129,167,38
35,Oxon Hill Rd at 6192 Oxon Hill Rd,Loop,72,173,99
35,Padgett's Corner,Loop,72,175,107
35,Oxon Hill Rd at Rivertown Commons(6135),Loop,95,173,103
35,Oxon Hill Rd at Oxon Hill Fringe Parking Lot,Loop,138,169,81
35,Southern Ave Metro Rail Station at Bus Bay F,Loop,49,58,131
 35s,OXON HILL FRINGE PARK AND RIDE LOT AT BUS BAY F (Arrival),Northbound,15,51,45
 35s,OXON HILL FRINGE PARK AND RIDE LOT AT BUS BAY F,Southbound,1,66,27
 35s,STARS ENTRANCE GAYLORD HOTEL,Southbound,36,51,8
 35s,INDIAN HEAD HWY AT FORT WASHINGTON MANOR SENIOR RESIDENCES,Southbound,5,84,11
 35s,LIVINGSTON ROAD AT FORT WASHINGTON MEDICAL CENTER,Southbound,8,66,37
36,Mattowoman Beantown Rd at MTA Park and Ride Lot,Northbound,5,262,90
36,Mattawoman Beantown Rd at Pinefield Center,Northbound,6,262,124
36,Matapeake Business Dr at Target Store (opposite),Northbound,50,245,100
36,Gwynn Park High School,Northbound,81,224,89
36,Brandywine Road @ Groveton Drive,Northbound,50,224,104
36,Brandywine Road @ Surrats Road,Northbound,92,192,99
36,Clinton Fringe Parking Lot,Northbound,144,141,77
36,Clinton Fringe Parking Lot,Southbound,25,246,61
36,Brandywine Road at Surrats Road,Southbound,63,217,80
36,Brandywine Road at Groveton Drive,Southbound,71,208,83
36,Gwynn Park High School,Southbound,58,230,95
36,Matapeake Business Dr at Target Store,Southbound,61,179,148
36,Mattawoman Beantown Rd at Pinefield Center,Southbound,64,151,170
36,Mattowoman Beantown Rd at MTA Park and Ride Lot (Arrival),Southbound,99,132,125
37,OLD BRANCH AVENUE & ALLENTOWN WAY,North,3,137,0
37,ALLENTOWN ROAD & TEMPLE HILL ROAD AM NS,North,5,135,0
37,TUCKER ROAD & ARUNDEL ROAD,North,9,111,1
37,WILSON BRIDGE DRIVE,North,0,116,25
37,INDIAN HEAD HIGHWAY & SOUTHERN AVENUE,North,46,83,17
37,SOUTHERN AVENUE METRO STATION & BUS BAY K,North,64,54,17
37,SOUTHERN AVENUE METRO STATION & BUS BAY K,South,14,55,4
37,INDIAN HEAD HIGHWAY & SOUTHERN AVENUE,South,15,55,8
37,WILSON BRIDGE DRIVE,South,11,58,15
37,TUCKER RD & ALLENTOWN RD,South,7,42,36
37,ALLENTOWN ROAD & TEMPLE HILL ROAD PM NS,South,11,49,25
37,ALLENTOWN ROAD & OLD BRANCH AVENUE,South,8,34,24
51,Equestrian Center Lot 1,To County Admin Bldg,424,326,201
51,Courthouse,To County Admin Bldg,447,367,189
51,County Administration Building,To Equestrian Center,520,298,190
51,Courthouse,To Equestrian Center,494,324,208
51,Equestrian Center Lot 1 (Arrival),To Equestrian Center,533,263,155
53,County Administration Building,To Clairfield Lane,46,182,62
53,Clairfield Lane - Arrival,To Clairfield Lane,15,62,58
53,Village Dr West at Clairfield Ln,To DWI Facility,12,151,11
53,Old Crain Hwy at Villiage Drive West,To DWI Facility,20,221,23
53,Courthouse,To DWI Facility,26,198,50
53,Old Marlboro Pike at John Rogers Blvd,To DWI Facility,44,192,42
53,DWI Facility,To DWI Facility,44,195,47
