,stop,boardings,alightings
351,Brightseat Rd at McCLain Ave,38,66
425,Capitol Heights Blvd at Heath St,27,66
1215,Springhill Ln at Market Ln,98,66
1139,SOUTHERN AVENUE & FOREST HILLS APARTMENTS,73,66
162,Addison Rd at Drylog St,111,66
666,Hanover Pkwy at Village Park Dr,83,66
51,38th St at Allison St,92,66
1129,Rollins Ave at Hanlon Street,83,65
284,Belcrest Rd at 6505 Belcrest Rd,155,65
589,Gallatin St at 43rd Ave,28,65
194,Allentown Rd at Opp. 5711 AFCU Allentown Rd,44,65
1223,St Barnabas Rd at Opp. Gateway Square Apts,38,64
981,Oxon Hill Rd at John Hanson Ln,105,64
168,Addison Rd at Seat Pleasant Dr,140,64
190,Allentown Rd at Dodge Ln,94,64
1291,University Blvd at Guilford Rd,116,63
625,Greenbelt Station Parkway at Streambank Lane,17,63
1091,Ritchie Rd at Ritchie-Marlboro Rd,40,63
951,Opp. 5805 Queens Chapel Rd,44,63
209,Annapolis Rd at 54th Pl,56,63
438,Central Ave at Daimler Dr,140,63
999,PALMER ROAD & OLD PALMER ROAD,165,62
298,Bladensburg Rd at 40th Pl,41,62
87,4412 Suitland Rd (Opposite),49,62
875,Nalley Rd at Capital View Dr,107,62
838,Marlboro Pike at Glacier Ave,55,62
1003,PG Plaza Station Bus Bay H,447,62
968,Owens Rd at Woodland Blvd,83,62
365,Brinkley Rd at Henson Creek Apts,446,62
427,Capitol Heights Station,776,61
69,40th Pl at Gallatin St,70,61
862,McCormick Dr at UMUC,33,61
638,Gwendolyn Britt Center,40,61
37,28th Pkwy at Fairlawn St,81,61
919,Old Marlboro Pike at Brooklee Dr,83,61
362,Brinkley Rd at Farmer Dr,33,60
579,Fisher Rd at Heather Hill,96,60
809,MERCANTILE LN AT TECHNOLOGY WAY,3,60
696,Hubbard Rd at Martin Luther King,49,60
347,Brightseat Rd at Hamlin St,57,60
1266,Temple Hill Rd at Henderson Rd,46,60
713,Indian Head Highway at Tecumseh Dr,33,60
299,Bladensburg Rd at 41st Ave,117,60
1198,Southern Ave at UNITED MEDICAL CENTER,140,60
522,Crescent Rd at Ridge Rd,58,60
707,Indian Head Highway (MD. RTE. 210) at Livingston Road,62,60
1098,Ritchie Station Court Bus Stop #2,278,59
1279,Temple Hill Rd at Southeast Mobile Estates,90,59
821,MLK Jr Hwy at Hill Rd,90,59
644,Hamilton St at 37th Ave,143,59
537,District Heights Pkwy at Marbury Ct (E),46,58
994,Oxon Run Dr at Oxon Run Ct,51,58
48,34th St at Bunker Hill Rd,27,58
706,Indian Head Highway (MD RTE. 210) at Livingston Rd,27,58
616,Greenbelt Rd at Greenbelt Park Entrance,36,58
207,Annapolis Rd at 53rd Pl,96,58
308,Bock Rd at Sourwood Ln,36,57
1161,Sheriff Rd at Eaton Square Apartments,78,57
117,8343 Ardwick-Ardmore Rd,56,56
1187,Southern Ave at Bonini Rd,41,56
1188,Southern Ave at C St,43,56
502,Columbia Park Rd at Stanford Pl,91,56
35,28th Pkwy at Curtis Dr,60,56
1262,Temple Hill Rd at Cedell Pl,32,56
61,38th St at Utah Ave,32,56
1330,Woodyard Rd at Canberra Dr,93,56
297,Bladensburg Rd at 40th Ave,58,56
813,MLK Jr Hwy at Booker Dr,35,56
56,38th St at Parkwood St,52,55
111,8100 Sheriff Rd,44,55
1241,Suitland Rd at Opp. Suitland Federal Center Gate 3,25,55
265,Baltimore Ave at Indian Ln,19,55
1027,Pontiac St at 63rd Ave,43,55
32,28th Ave at Kenton Pl,36,54
180,Ager Rd at Oglethorpe St,105,54
764,Landover Rd at Arena Dr,21,54
7,1301 McCormick Dr,80,54
451,Central Ave at Yeoman Pl,170,54
103,60th Ave at Quebec St,96,54
691,Hillside Rd at Laurel Hill Rd,42,54
941,Old Silver Hill Rd at Parkland Ct (E),64,54
1170,Sheriff Rd at William Paca School,24,54
490,Columbia Park Rd at 64th Ave,38,53
160,Addison Rd at Baltic St,44,53
266,Baltimore Ave at Jefferson St,44,53
360,Brinkley Rd at Bushey Dr,32,53
1219,St Barnabas Rd at Frazier Ter,60,53
782,Largo Rd at Kettering Dr,136,53
221,Ardwick-Ardmore Rd at Preston St,21,53
720,Jericho Residences,55,53
581,Fisher Rd at Holton Ln,19,53
574,Fieldstone Way,64,53
106,6801 Woodside Village Apts,29,52
815,MLK Jr Hwy at Carrington Ave,50,52
270,Baltimore Ave at Metzerott Rd,91,52
1000,PALMER ROAD & POTOMAC HEIGHTS DRIVE,32,52
592,Garrett A. Morgan Blvd at Gibbs Way,28,52
503,Columbia Park Rd at Virginia Ave,193,51
1295,Upshur St at 30th St,35,51
783,Largo Rd at Kirkland Ln,4,51
280,Baltimore Ave at Underwood St,56,51
149,ALLENTOWN ROAD & WEBSTER LANE,45,51
1151,Saint Barnabas Rd at Caryhurst Dr,37,51
1208,Southway at Crescent Rd,54,51
765,Landover Rd at Firehouse Rd,27,50
812,MLK Jr Hwy at Addison Rd,97,50
274,Baltimore Ave at Regents Dr,100,50
1038,Queens Chapel Road at Queensbury Rd,22,50
963,Owens Rd at Martin Dr,81,50
924,Old Marlboro Pike at Marlborough Dr,47,50
377,Brinkley Rd at Roberts Dr,145,50
341,Brightseat Rd at Continental Pl,35,50
23,23rd Ave at Fordham St,36,50
668,Harry S Truman Dr at Campus Way S,75,49
876,Nalley Rd at Crane Pl,86,49
820,MLK Jr Hwy at Greig St,87,49
78,42nd At Jefferson St,14,49
827,Madison St at Madison Ct,35,49
1186,Southern Ave at Barnaby Road,57,49
9,1400 Merchantile Ln,16,48
322,Brandywine Rd at Woodyard Rd,131,48
534,District Heights Municipal Bldg,47,48
36,28th Pkwy at Duggan St,112,48
823,MLK Jr Hwy at Ryderwood Court,37,48
1261,Temple Hill Rd at Cardwell Dr,84,48
174,Ager Rd at 23rd Ave,41,48
164,Addison Rd at Ernie Banks St,75,48
1160,Sheriff Rd at Dutch Village Dr,49,48
1023,Piscataway Rd at Hardesty Dr,40,48
210,Annapolis Rd at 54th St,72,48
1195,Southern Ave at Owens Rd,57,48
321,Brandywine Rd at Old Marbury Rd,48,47
985,Oxon Hill Rd at Opposite Clipper Way (6383),106,47
620,Greenbelt Rd at Walker Dr,46,47
1317,Walker Mill Rd at Tanow Pl,66,47
1064,Rhode Island Ave at Bunker Hill Rd,122,47
825,MLK Jr Hwy at Southland Dr,43,46
658,Hanover Pkwy at Hunting Ridge Club Apts,53,46
1024,Piscataway Rd at Old Branch Ave,210,46
407,Campus Way S at PGCC Entrance,61,46
831,Mandan Rd at Canning Terr,58,46
1128,Rollins Ave at District Ave,72,46
577,Fisher Rd at Damian Dr,79,45
1264,Temple Hill Rd at Fisher Rd,63,45
465,Cheverly Ave at Forest Rd,42,45
556,East Swan Creek at Olde Fort Village Shopping Center,56,45
1072,Rhode Island Ave at Webster St,46,45
1299,Valley Trail Ln at Romford Dr,56,44
380,Brinkley Rd at Saint Ignatius Dr,60,44
995,PALMER ROAD & DELLA LANE,30,44
961,Owens Rd at Iverson St,26,44
279,Baltimore Ave at Tuckerman St,110,44
661,Hanover Pkwy at Opp. Hunting Ridge Club Apts,63,44
636,Greenway Center (PM Northbound),47,44
349,Brightseat Rd at Maple Ridge Apts #1,41,43
912,Old Branch Ave at Opp. 6811 Old Branch Ave,43,43
1148,Saint Barnabas Rd at Barrowfield Ct,20,43
147,ALLENTOWN ROAD & VERNON DRIVE,24,43
552,East Capitol St at Maryland Park Dr,17,43
1019,Peppermill Dr at Pepper St,39,43
18,23rd Ave at  Beechwood Rd,133,43
352,Brightseat Rd at McLain Avenue,14,42
482,Clairfield Lane - Arrival,1,42
466,Cheverly Ave at Inwood St,46,42
944,Opp 3133 Pennsy Dr,43,42
208,Annapolis Rd at 53rd St,76,42
1238,Suitland Metrorail Station Bay D,2766,42
814,MLK Jr Hwy at Cabin Branch Dr,84,42
171,Addison Rd at Wilburn Dr,35,41
1331,Woodyard Rd at Marlboro Pike,57,41
1300,Village Dr West at Bishopmill Dr,25,41
455,Chatsfield Way at Tweed Way,55,41
1033,Queen Chapel Rd at Queensbury Rd,4,41
950,Opp. 4174 Whitehall Square Apts,193,41
1016,Peppermill Dr at Canyon Dr,72,41
452,Centre Pointe Office Park,26,41
476,Chillum Rd at Buchanan St,48,41
677,Highmount Ln at Brooke Rd,32,40
767,Landover Rd at Lake Arbor Way,5,40
467,Cheverly Ave at Kilmer St,17,40
635,Greenway Center (AM Southbound),25,40
610,Good Luck Rd at Terra Alta Dr,33,40
893,OLD BRANCH AVENUE & ALLENTOWN WAY,140,39
1131,Rollins Ave at Upcot Ct,49,39
442,Central Ave at Norair Ave,41,39
680,Highview Pl at Keyworth Ct,80,39
403,Campus Way North at Collington Campus,39,39
1133,SOUTHERN AVENUE & 6TH STREET SE,46,39
46,3404 Dodge Park Rd,44,39
412,Campus Way South at Harry S Truman Dr,50,39
172,Addison Rd at Wilburn St,147,39
1318,Walker Mill Rd at Weber Dr,38,39
729,John Rogers Blvd at Old Marlboro Pike,4,39
1122,Riverdale Rd at Tanglewood Dr,62,39
1199,Southern Ave at United Medical Center,147,38
245,Auth Rd at Dublin Dr,26,38
928,Old Marlboro Pike at Old Mill Rd,24,38
53,38th St at Gaines Pl,42,38
946,Opp Truman Manor Entrance,8,38
731,Kanawha St at 14th Ave,22,38
937,Old Pike Way at 5620 Old Pike Way,30,37
1143,SOUTHERN AVENUE & WHEELER ROAD PM FS,32,37
176,Ager Rd at Kirkwood Place,26,37
738,Kipling Pkwy at Glendora Dr,45,37
1275,Temple Hill Rd at Plata St,118,37
612,Governor Oden Bowie Dr at Elm St,10,37
505,Council Dr at Foster St,45,37
225,Ardwick-Ardmore Rd at West St,48,37
21,23rd Ave at Chapman Rd,23,36
867,Merrimac St at New Hampshire Ave Service Rd,96,36
409,Campus Way S at Treetop Condo,73,36
283,Baltimore Avenue at Fox Street,99,36
892,Nova Ave at Marlboro Pike,11,36
179,Ager Rd at Nicholson St,57,36
304,Bock Rd at Belfast Drive,88,36
199,Allentown Rd at Waldran Ave,41,36
8,1400 McCormick Dr,5,35
444,Central Ave at Ritchie Rd,68,35
348,Brightseat Rd at MD 202,33,35
1111,Riverdale Rd at 63rd Ave,5,35
370,Brinkley Rd at Larwin Dr,71,35
1048,Rainier Ave at Upshur St,26,35
254,Baltimore Ave at Campus Dr,137,35
957,Ora Glen Dr at Mandan Rd,29,35
1258,Temple Hill Rd at 9425 Oahu St,26,34
748,Lamont Dr at Fairbanks St,28,34
233,Ashwood Dr at Ritche Rd,30,34
964,Owens Rd at Norlinda Ave,40,34
959,Owens Rd at Barnaby Run Dr,27,34
110,8100 Professional Pl,10,34
863,Melwood Training Center,36,34
346,Brightseat Rd at Glenarden Pkwy,13,34
1185,Southern Ave at B St SE,35,34
762,Landover Rd at 75th Ave,47,33
607,Good Luck Rd at Parkdale HS,215,33
930,Old Marlboro Pike at Ritchie-Marlboro Rd,50,33
544,Donnell Dr at 2900 Donnell Dr,51,33
850,Marlboro Pike at Whitney Pl,119,33
406,Campus Way North at Tulip Tree Dr,51,33
178,Ager Rd at Nicholson,37,33
1141,SOUTHERN AVENUE & ROBERT YELDELL TOWER,9,33
38,28th Pl at Russell Ave,53,33
1206,Southway at 11 Court,17,33
673,Hastings Dr at Hill Rd,12,33
759,Landover Rd at 57th Ave,54,32
336,Brightseat Rd at Arena Dr (Campus Way),46,32
244,Auth Rd at Clacton Ave,70,32
1194,Southern Ave at Opp. Robert Yedell Towers,76,32
594,Garrett A. Morgan Blvd at Morgan Blvd Station Ent.,19,32
81,42nd Ave at Jefferson St,48,32
1269,Temple Hill Rd at Lambert Dr,80,32
1273,Temple Hill Rd at Opp. Temple Hill Community Center,3,32
295,Benning Rd at Southern Ave,10,32
700,INDIAN HEAD HIGHWAY & SENECA DRIVE,10,32
521,Crescent Rd at Parkway,11,32
878,Nalley Rd at Green Willow Ct,34,32
778,Largo Rd at Eton Dr,24,32
709,Indian Head Highway (MD. RTE. 210) at Talbert Drive,15,31
1335,Woodyard Rd at Tanglewood Center,22,31
2,10147 Campus Way South,29,31
98,5805 Queens Chapel Rd,48,31
781,Largo Rd at Kent Dr,28,31
1105,Riverdale Rd at 54th Ave,87,31
355,Brightseat Rd at Social Services Bldg.,88,31
396,CAMPUS WAY NORTH AT HILLANDALE WAY,27,31
317,Brandywine Rd at Cork Tree Way,115,31
598,Goddard Space Flight Center Main Gate (PM Southbound),30,30
301,Bladensburg Rd at 43rd Ave,23,30
1015,Pennsylvania Ave at Suitland Pkwy,3,30
627,Greenbrook Dr at Hanover Pkwy,44,30
866,Merrimac St at 14th Ave,147,30
1305,Village Dr West at McConnell Dr,5,30
1142,SOUTHERN AVENUE & WHEELER ROAD AM NS,49,30
302,Bock Rd at 6801 Woodside Village Apts,22,30
1217,St Barnabas Rd at Deer Park Dr,106,30
230,Arundel Rd at 29th St,45,30
860,McCormick Dr at Opp. UMUC Building,40,30
145,ALLENTOWN ROAD & TEMPLE HILL ROAD PM FS,16,29
900,Old Alexandria Ferry Rd at Malcolm Rd,79,29
1196,Southern Ave at Robert Yedell Tower,35,29
1008,PGCC Perimeter Rd at R.I. Brickford Building,10,29
591,Garrett A Morgan Blvd at Ridgefield Blvd,8,29
231,Arundel Rd at 34th Ave,7,29
1041,Queensbury Rd at 41st Ave,60,29
801,Lottsford Rd at Grand Blvd,40,29
459,Cherrywood Ln at Springhill Drive,100,29
324,Brandywine Road @ Northgate Parkway,211,29
808,Lottsford at McCormick Dr,24,29
1292,University Blvd at Phelps Rd,20,28
114,8300 Corporate Dr,56,28
453,Chatsfield Way at Palmerton Ter,78,28
11,1441 McCormick Dr,17,28
1230,Stuart Lane at Surratts Road,121,28
344,Brightseat Rd at Glen Valley Dr,46,28
877,Nalley Rd at East Nalley Rd,45,28
1312,Walker Mill Dr at Solid Rock Full Gospel Baptist Church,20,28
773,Largo Rd at Black Swan Dr,243,28
497,Columbia Park Rd at Opp. ABC Supply Co,19,28
124,9400 Peppercorn Pl,17,28
1297,Valley Trail Ln at Bain Dr 2,52,27
303,Bock Rd at Belfast Dr,33,27
1060,Rhode Island Ave at 41st Pl,26,27
181,Ager Rd at Peabody St,30,27
374,Brinkley Rd at Morton Pl,15,27
121,8951 Lottsford Rd,4,27
1081,Ritchie Rd at Dennis Ct,31,27
1222,St Barnabas Rd at Lime St,56,27
240,Auth Rd at #6208-6220,65,27
1171,Sheriff Rd at Willowood Ct,10,27
219,Ardwick-Ardmore Rd at Extra Space Storage,89,27
395,CAMPUS WAY NORTH AT BYWARD BLVD,49,26
429,Cedar Heights Dr at Jefferson Heights Dr,15,26
92,5210 St Barnabas Rd,8,26
567,Equestrian Center Lot 1 (Hidden Arrival,26,26
372,Brinkley Rd at Mark Dr,34,26
832,Mandan Rd at Greenbelt Rd,71,26
281,Baltimore Ave at University Blvd,58,26
161,Addison Rd at Crown St,32,26
861,McCormick Dr at Peppercorn Pl,23,26
262,Baltimore Ave at Harrison Ave,17,25
678,Highview Pl at Brooke Rd,81,25
222,Ardwick-Ardmore Rd at UPS Building #8325,14,25
118,8401 Corporate Dr,33,25
1044,Queensbury Rd at Baltimore Ave,56,25
889,New Carrollton Station Bay K,451,25
315,Brandywine Rd at Clinton Manor Dr,32,25
1289,US Rte 301 at Marlboro Pike,19,25
405,Campus Way North at St Joseph's Dr,68,25
456,Cherrywood Ln at Greenbelt Federal Courthouse,51,25
41,3133 Pennsy Dr,18,24
272,Baltimore Ave at Queens Chapel Rd,12,24
997,PALMER ROAD & FRAN DEL DRIVE,10,24
105,6625 Bock Rd,48,24
388,Brooks Dr at Marlboro Pike,57,24
430,Cedar Heights Dr at K St,9,24
932,Old Marlboro Pike at SHA Facility,33,24
966,Owens Rd at Weaver Ter,12,24
1071,Rhode Island Ave at Wallace Rd,20,24
305,Bock Rd at National Christian Academy (6700),64,24
1082,Ritchie Rd at Edgeworth Dr,34,24
165,Addison Rd at Health Center Ent.,40,24
1121,Riverdale Rd at Opp. Heritage Square Apts,144,24
564,Elm St at Governor Oden Bowie Dr,15,24
1296,Valley Trail Ln at Bain Dr 1,48,24
787,Largo Rd at Riverdale Bapt School,17,24
1169,Sheriff Rd at Village Green Dr,34,24
62,38th St at Volta Ave,22,23
692,Hillside Rd at Northway,22,23
1125,Rochelle Ave at Elmhurst St,54,23
682,Highview Pl at Sunbury Ct,8,23
1163,Sheriff Rd at Glen Willow Dr,2,23
126,ALLENTOWN ROAD & ALLENTOWN WAY,1,23
888,New Carrollton Station Bay F,1948,23
949,Opp. 4138 Whitehall Square Apts,114,23
134,ALLENTOWN ROAD & KAREN ANNE DRIVE,18,23
665,Hanover Pkwy at Spring Manor Dr,20,23
257,Baltimore Ave at East West Hwy,65,23
695,Hubbard Rd at Dodge Park Rd,12,23
1221,St Barnabas Rd at Kernal Ln,26,23
1192,Southern Ave at Gunther St,79,23
539,District Heights Pkwy at Marbury Dr (E),76,23
954,Opp. 8214 Sheriff Rd,28,22
1302,Village Dr West at Eyre Dr South,42,22
493,Columbia Park Rd at Cabin Branch Dr,29,22
1061,Rhode Island Ave at 41st Place,22,22
177,Ager Rd at Lancer Dr,22,22
398,Cabin Branch Dr at Opp. Whole Foods Entrance,4,22
934,Old Marlboro Pike at Starting Gate Dr,26,22
109,800 Ritchie Rd,18,22
1127,Rollins Ave at 1506 Rollins Ave,59,22
86,42nd Ave at Queensbury Rd,27,22
363,Brinkley Rd at George Washington Dr,58,22
251,Baltimore Ave at Amherst Rd,19,21
468,Cheverly Ave at Lombard St,10,21
382,Brinkley Rd at Summer Hill Rd,17,21
339,Brightseat Rd at Bishop Peebles Dr (Campus Way),20,21
839,Marlboro Pike at Jansen Ave,17,21
637,Greenway Center (PM Southbound),35,21
39,28th Pl at Upshur St,19,21
247,Auth Rd at Henderson Way,158,21
333,Brightseat Rd at Amador Dr,14,21
1156,Sheriff Rd at Cedar Heights Communnity Center,4,21
573,Farragut St at Rhode Island Ave,14,21
578,Fisher Rd at Fisher Dr,34,21
60,38th St at Upshur St,57,21
600,Goddard Space Flight Center Visitors Center (Northbound),13,21
375,Brinkley Rd at Morton Place,58,21
565,Equestrian Center Lot 1,394,20
14,1515 Rollins Ave,19,20
631,Greenhill Rd at Greenway Pl,5,20
421,Capitol Heights Blvd at Brooke Rd,2,20
319,Brandywine Rd at Lytton Ave,20,20
434,Central Ave at Bayou Ave,8,20
1308,Volta Ave at 39th Pl,45,20
689,Hillside Rd at Crescent Rd,33,20
816,MLK Jr Hwy at Carrington Dr,40,20
585,Fort Washington Fringe Lot Bus Bay B,44,20
1123,Riverdale Rd at Taylor Rd,62,20
933,Old Marlboro Pike at Spring Dr,27,20
59,38th St at Taylor St,26,20
454,Chatsfield Way at Reading Ter,35,20
918,Old Marlboro Pike at Atherstone Terrace,24,19
681,Highview Pl at Onslow Way,52,19
1074,Rhode Island at Wallace Rd Prem #4511,56,19
1042,Queensbury Rd at 42nd Pl,23,19
588,Gallatin St at 42rd Ave,10,19
859,McCormick Dr at Lottsford Rd,17,19
804,Lottsford Rd at Lottsford Rd,41,19
1325,Willow Hill Dr at Stevenson Ln,34,19
572,Farragut St and 42nd Pl,17,19
163,Addison Rd at Eads St,21,19
628,Greenbrook Dr at Ora Glen Dr,42,19
1257,Taylor Rd at Riverdale Rd,9,19
504,Council Dr at Elmhurst St,16,19
570,Fairlawn St at 28th Pkwy,45,19
660,Hanover Pkwy at Megan Ln,33,19
323,Brandywine Road @ Killarney Street,99,19
408,Campus Way S at Prince Place (W),21,19
1303,Village Dr West at Halloway North,2,18
228,Arena Dr at Shoppers Way (Largo),16,18
400,Calvert Park Apartments,10,18
626,Greenbrook Dr at Chartwell Pl,25,18
687,Hilll Dr at Mountain View,16,18
332,Brightseat Rd at 901 Brightseat Rd,21,18
830,Mandan Rd at 7648 Mandan Rd,17,18
908,Old Branch Ave at Allentown Way - Arrival,21,18
1010,Paint Branch Parkway at Baltimore Ave,31,18
1136,SOUTHERN AVENUE & BONINI ROAD,11,18
605,Good Luck Rd at Kenilworth Ave,6,18
1017,Peppermill Dr at Central Ave,37,18
237,Auburn Ave at 3rd St,8,18
1201,Southern Ave opposite B St SE,49,18
415,Campus Way South at Prince Place,38,17
88,442 Harry S Truman Dr,34,17
1260,Temple Hill Rd at Badger Ave,48,17
675,Hastings Dr at Valley Park Rd,9,17
146,ALLENTOWN ROAD & TEMPLE HILL ROAD PM NS,0,17
464,Cheverly Ave at Euclid St,9,17
879,Nalley Rd at Kaplan Ct,48,17
3,10233 Campus Way South,33,17
702,INDIAN HEAD HIGHWAY & TALBERT STREET,5,17
55,38th St at Jackson Ave,28,17
792,Largo Rd at White House Rd,13,17
1205,Southway at 10 Court,20,17
629,Greenbrook Dr at Sunset Pl,14,17
532,Dille Dr at Brown Station Rd,7,17
728,John Rogers Blvd at Lord's Landing Rd,14,17
624,Greenbelt Station Parkway at S. Center Drive,71,17
250,Auth Rd at Procopio Dr,8,17
159,Addison Rd at Adel St,57,17
671,Harry S Truman Dr at Woodlawn Blvd,18,17
12,14th Ave at Kanawha St,56,17
1065,Rhode Island Ave at Charles Armentrout Way,16,16
916,Old Landover Rd at Landover Rd,24,16
723,John Rogers Blvd at Captain Duval Dr,6,16
90,508 Suffolk Ave,18,16
1114,Riverdale Rd at 67th Pl,24,16
128,ALLENTOWN ROAD & BURGESS LANE,24,16
1240,Suitland Rd at Homer Ave,59,16
891,Nova Ave at Doppler St,19,16
1028,Pontiac St at Cunningham Dr,25,16
1132,SOUTHERN AVENUE & 13TH STREET SE,82,16
1174,Silver Hill Rd at Penn Station,21,16
703,INDIAN HEAD HIGHWAY & TECUMSEH DR,7,16
834,Mandan Rd at Mandan Rd Ct,11,16
422,Capitol Heights Blvd at Central Ave,12,15
155,Access rd at West Court Dr,13,15
685,Hill Rd at Mountain View Way,33,15
734,Kenilworth Ave at Sarvis Ave,6,15
10,1405 Rollins Ave,3,15
688,Hillside Rd at 19 Court,9,15
920,Old Marlboro Pike at Charles Mill Blvd,12,15
894,OLD BRANCH AVENUE at ALLENTOWN WAY,12,15
896,Old Alexandria Ferry Rd at Alexandria Ferry Business Park,5,15
1011,Pennsy Dr at 75th Ave,12,15
129,ALLENTOWN ROAD & COMET DRIVE,10,15
1167,Sheriff Rd at Opp. Giant Food Landover Distr. Center,7,15
418,Capitol Heights Blvd at 733 Capitol Heights Blvd,8,15
719,Jericho City Dr at Brightseat Rd.,5,15
458,Cherrywood Ln at Ivy Ln,23,15
249,Auth Rd at Oakland Way,19,15
424,Capitol Heights Blvd at Gunther St,18,15
634,Greenway Center (AM Northbound),18,15
1168,Sheriff Rd at Opp. William Paca School,23,15
882,Nalley Rd at Nalley Ter,20,15
847,Marlboro Pike at US Rte 301,26,14
125,9654 Lottsford Road,26,14
953,Opp. 8100 Professional Pl,21,14
828,Madison St at Ray Rd,115,14
897,Old Alexandria Ferry Rd at Bellefonte Ln,44,14
983,Oxon Hill Rd at Kerby Pkwy,10,14
241,Auth Rd at 5812 Dublin Dr,10,14
290,Belle Haven Dr at Nalley Rd,9,14
320,Brandywine Rd at Lytton Ave.,9,14
1245,Suitland Rd at Towne Park Rd,10,14
935,Old Marlboro Pike at Weldon Manor Ln,16,14
693,Hillside Rd at Research Rd,21,14
881,Nalley Rd at Michele Dr,72,14
460,Cheverly Ave at Arbor St,12,14
1075,Ridgefield Blvd at Sgt. Harman Ln,40,14
136,ALLENTOWN ROAD & LANHAM LANE,42,14
672,Harry S. Truman Dr at Lottsford,75,14
431,Cedar Heights Dr at Lee Pl,1,14
17,16th Ave at Cypress Creek Dr - in,196,14
229,Arundel Rd at 25th Ave,30,14
1047,Rainier Ave at Taylor St,14,14
506,Council Dr at Gateway Blvd,13,14
285,Belcrest Rd at Freedom Way,210,13
788,Largo Rd at Town Farm Rd,48,13
440,Central Ave at Hampton Park Blvd,21,13
235,Auburn Ave at 1st St,45,13
195,Allentown Rd at Opp. Leon St,29,13
85,42nd Ave at Oliver St,55,13
520,Crescent Rd at Lastner Ln,10,13
226,Arena Dr at Captial Center Blvd,13,13
777,Largo Rd at Drumsheugh Ln,89,13
462,Cheverly Ave at Cheverly Cir,2,13
144,ALLENTOWN ROAD & TEMPLE HILL ROAD AM NS,23,13
621,Greenbelt Road (MD. RTE. 193) at NASA Goddard Main Gate,135,13
1104,Riverdale Rd at 49th Ave,6,13
533,Dille Dr at Correctional Center,16,13
224,Ardwick-Ardmore Rd at UPS Customer Center,16,13
1007,PGCC Perimeter Rd at R.I. Bickford Building,78,13
1107,Riverdale Rd at 5800 Block,15,13
426,Capitol Heights Blvd at Ute Way,8,13
79,42nd Ave and Oliver St,9,13
670,Harry S Truman Dr at New Orchard Dr,37,12
890,Nova Ave at Central Ave,4,12
1247,TUCKER RD & ALLENTOWN RD,9,12
526,Cypress Tree Dr at Lee Pl,9,12
1135,SOUTHERN AVENUE & BARNABY ROAD,9,12
1046,Rainier Ave at 34th St,21,12
140,ALLENTOWN ROAD & PAYNE DRIVE,55,12
596,Garrett A. Morgan Blvd at SGT. Hartman Ln,4,12
1146,SOUTHERN AVENUE at UNITED MEDICAL CENTER,25,12
1126,Rollins Av at Modupeola Way,33,12
67,40plgall_nb,43,12
745,LOTTSFORD RD AT MCCORMICK DRIVE,16,12
80,42nd Ave and Queensbury Rd,12,12
679,Highview Pl at Hanbury Ct,11,12
608,Good Luck Rd at Silk Tree Dr,45,12
1162,Sheriff Rd at Giant Food Landover Distr. Center,1,12
586,Fort Washington Rd at Indian Head Highway,19,11
923,Old Marlboro Pike at Mapleshade Ln,12,11
768,Landover Rd at Pinebrook Rd,15,11
1323,Willow Hill Dr at Hill Rd,8,11
1209,Southway at Ridge Rd,3,11
337,Brightseat Rd at Arena Dr (Largo),38,11
587,Ft Washington Rd at Indian Head Hwy,22,11
1304,Village Dr West at Halloway South,2,11
293,Benning Rd at Abel Ave,18,11
338,Brightseat Rd at Bishop Peebles Dr,8,11
674,Hastings Dr at Peppermill Dr,154,11
929,Old Marlboro Pike at Peerless Ave,14,11
903,Old Alexandria Ferry Rd at Opp. Alexandria Bussiness Park,54,11
917,Old Marlboro Pike  at Peerless Ave,5,11
716,Jefferson St at Kenilworth Ave,3,11
1253,TUCKER ROAD & RIDGEVALE ROAD,2,11
141,ALLENTOWN ROAD & PLEASANT HILL DRIVE,11,11
175,Ager Rd at 29th Ave,36,11
432,Cedar Heights at Lee Pl,6,11
969,Oxon Hill Fringe Lot,82,11
419,Capitol Heights Blvd at 734 Capitol Heights Blvd,9,11
1316,Walker Mill Rd at Rollins Ave,4,10
1232,Stuart Ln at Topaz Court,87,10
6,11711 Livingston Rd at Fort Washington Medical Center,8,10
796,Lords Landing Rd at Brown Station Rd,32,10
845,Marlboro Pike at Opus Ave,20,10
1282,Temple Hill Rd at Temple Hill Community Center,42,10
1159,Sheriff Rd at Cypresstree Dr,10,10
817,MLK Jr Hwy at Columbia Ave,13,10
135,ALLENTOWN ROAD & KINGSTON DRIVE,0,10
1109,Riverdale Rd at 61st Pl,15,10
965,Owens Rd at Owens Rd Elementary Ent,6,10
142,ALLENTOWN ROAD & PRINCE GEORGES DRIVE,7,10
43,3300 75th Ave,9,10
386,Brooke Rd at Highmount Ln,9,10
152,ALLENTOWN ROAD at BRINKLEY ROAD,2,10
735,Kenilworth Ave at Tennyson St,7,10
1039,Queensbury Rd and 39th Pl,9,10
947,Opp. 10701 Livingston Rd at Harmony Hall,7,9
1220,St Barnabas Rd at Hagan Rd,39,9
1235,Suffolk Ave at Bend St,19,9
491,Columbia Park Rd at ABC Supply Co.,5,9
306,Bock Rd at Opp. Belfast Drive,5,9
1054,Ray Rd at Cypress Creek Dr - in,180,9
116,8301 Professional Pl,58,9
1288,Truman Manor,79,9
921,Old Marlboro Pike at Derby Manor Ln,17,9
