route,stops,early,on_time,late,total,early %,on_time %,late %
 15 Express,Greenbelt Metro Station Bus Bay A,34,388,24,446,0.08,0.87,0.05
 15 Express,New Carrollton Station Bay K,20,374,68,462,0.04,0.81,0.15
 15 Express,Goddard Space Flight Center Visitors Center (Southbound),145,308,44,497,0.29,0.62,0.09
 15 Express,New Carrollton Station (Arrival),65,240,150,455,0.14,0.53,0.33
 15 Express,Goddard Space Flight Center Visitors Center (Northbound),180,243,64,487,0.37,0.5,0.13
 15 Express,Greenbelt Station Parkway at S. Center Drive,326,137,17,480,0.68,0.29,0.04
 15 Express,Greenbelt Metro Station (Arrival),8,51,160,219,0.04,0.23,0.73
