route,stops,early,on_time,late,total,early %,on_time %,late %
 21 Express,Motor Vehicle Administration,85,262,25,372,0.23,0.7,0.07
 21 Express,New Carrollton Station Bay F,160,329,45,534,0.3,0.62,0.08
 21 Express,New Carrollton Station - Arrival,122,235,75,432,0.28,0.54,0.17
 21 Express,Campus Way South at College Station Dr (PGCC),282,462,165,909,0.31,0.51,0.18
 21 Express,Motor Vehicle Administration - Arrival,164,214,66,444,0.37,0.48,0.15
