route,stops,early,on_time,late,total,early %,on_time %,late %
 21 Express,Motor Vehicle Administration,49,740,64,853,0.06,0.87,0.08
 21 Express,New Carrollton Station Bay F,96,1018,106,1220,0.08,0.83,0.09
 21 Express,New Carrollton Station - Arrival,265,659,128,1052,0.25,0.63,0.12
 21 Express,Campus Way South at College Station Dr (PGCC),384,1217,433,2034,0.19,0.6,0.21
 21 Express,Landover Mall,707,1249,190,2146,0.33,0.58,0.09
 21 Express,Motor Vehicle Administration - Arrival,330,520,174,1024,0.32,0.51,0.17
