route,stops,early,on_time,late,total,early %,on_time %,late %
100,SHADY GROVE STATION  & BAY C - EAST,2824,7253,1080,11157,0.25,0.65,0.1
100,GERMANTOWN TRANSIT CENTER  & BAY B,6318,8323,3618,18259,0.35,0.46,0.2
