,stop,boardings,alightings
513,Crescent Rd at Parkway,46.0,138.0
649,Hanover Pkwy at Megan Ln,64.0,138.0
774,Largo Rd at Mount Lubentia Way,38.0,138.0
972,Paint Branch Parkway at Baltimore Ave,87.0,138.0
284,Baltimore Ave at Underwood St,130.0,138.0
654,Hanover Pkwy at Village Park Dr,181.0,137.0
839,Maxwell Dr at Allentown Rd,202.0,137.0
802,MLK Jr Hwy at Glen Willow Dr,192.0,137.0
74,414 Brightseat Rd,87.0,137.0
852,Mike Shapiro Dr at Sheila Ln,175.0,137.0
866,Naylor Rd Station Bay H,8648.0,137.0
1173,Southern Ave opposite B St SE,174.0,136.0
361,Brinkley Rd at Brinkley Manor W Ent,630.0,136.0
38,3119 75th Ave (Overland Gardens),32.0,136.0
113,7600 Riverdale Rd,234.0,136.0
1039,Rhode Island Ave at County Service Building - NB,145.0,135.0
886,Old Alexandria Ferry Rd at Mike Shapiro Dr,106.0,135.0
1071,Ritchie Rd at Walker Mill Rd,31.0,134.0
1049,Riggs Rd at University Blvd,562.0,133.0
776,Largo Rd at Town Farm Rd,116.0,133.0
567,Fisher Rd at Damian Dr,211.0,132.0
808,MLK Jr Hwy at Southland Dr,61.0,132.0
676,Hillside Rd at Crescent Rd,57.0,132.0
835,Matapeake Business Dr at Target Store (opposite),122.0,131.0
275,Baltimore Ave at Oglethorpe St,94.0,131.0
756,Landover Rd at Kent Town Place,29.0,130.0
333,Brandywine Road at Groveton Drive,46.0,130.0
418,Capitol Heights Blvd at Heath St,78.0,129.0
643,Hanover Pkwy at Greenbelt Rd,110.0,128.0
589,Goddard Space Flight Center Visitors Center (Southbound),91.0,128.0
958,PALMER ROAD & DEVON HILLS DRIVE,192.0,128.0
679,Hillside Rd at Northway,167.0,128.0
267,Baltimore Ave at Hartwick Rd,170.0,128.0
951,Oxon Hill Rd at Riverside Plaza Apts,350.0,128.0
911,Old Marlboro Pike at Roblee Dr,165.0,127.0
991,Pontiac St at 60th Ave,126.0,125.0
282,Baltimore Ave at Tecumseh St,63.0,125.0
107,60th Ave at Greenbelt Rd,151.0,125.0
1149,Silver Hill Rd at Swann Rd,85.0,125.0
681,Hillside Rd at Woodland Way,13.0,124.0
1280,Walker Mill Rd at Brooksquare Dr,60.0,124.0
67,40plgall_nb,336.0,124.0
1235,Temple Hill Rd at Lakeview Dr,94.0,124.0
673,Hill Rd at Willow Hill Dr,83.0,124.0
1038,Rhode Island Ave at Charles Armentrout Way,124.0,123.0
1165,Southern Ave at H St,54.0,123.0
363,Brinkley Rd at Cherryfield Rd,22.0,123.0
226,Apollo Dr at Mercantile Ln,61.0,122.0
1157,Southern Ave at Barnaby Road,201.0,121.0
691,INDIAN HEAD HWY AT FORT WASHINGTON MANOR SENIOR RESIDENCES,115.0,121.0
846,McCormick Dr at UMUC,298.0,121.0
228,Ardwick-Ardmore Rd at MLK Jr Hwy,45.0,121.0
391,CAMPUS WAY NORTH AT BYWARD BLVD,167.0,121.0
1155,Southern Ave at 9th St SE,344.0,120.0
928,Owens Rd at Irvington St,73.0,120.0
829,Marlboro Pike at Tucker's Restaurant,72.0,120.0
1298,Woodyard Rd at Heritage Med,10.0,119.0
32,28th Pkwy at Afton St,208.0,119.0
106,58th Ave at Berwyn Rd,81.0,119.0
249,Auth Rd at Clacton Ave,99.0,119.0
581,Garrett A. Morgan Blvd at Gibbs Way,66.0,119.0
689,INDIAN HEAD HIGHWAY & SOUTHERN AVENUE,109.0,119.0
1102,Rollins Ave at Hanlon Street,92.0,118.0
550,East-West Hwy at Toledo Terr,53.0,117.0
987,Piscataway Rd at Gwynndale Dr,27.0,117.0
950,Oxon Hill Rd at Oxon Hill Plaza(6201),196.0,117.0
622,Greenway Center (AM Southbound),88.0,117.0
369,Brinkley Rd at John Hanson Ln,41.0,117.0
598,Good Luck Rd at Terra Alta Dr,76.0,117.0
747,Landover Rd at 55th Ave,204.0,116.0
1166,Southern Ave at Opposite 1380 Southern Ave,151.0,116.0
496,Cora B. Wood Senior Center,96.0,116.0
664,Hastings Dr at Valley Park Rd,180.0,116.0
240,Ashwood Dr at Ritchie Rd,32.0,114.0
69,40th Pl at Gallatin St,139.0,114.0
1051,Ritchie Rd at #2918,296.0,113.0
925,Ora Glen Dr at Mandan Rd,140.0,113.0
321,Brandywine Rd at Cork Tree Way,224.0,113.0
862,Nalley Rd at Kaplan Ct,170.0,113.0
834,Matapeake Business Dr at Target Store,77.0,113.0
520,Davey St at Urey Pl,139.0,112.0
435,Central Ave at Norair Ave,159.0,112.0
1109,SOUTHERN AVENUE & CHESAPEAKE STREET SE,190.0,112.0
624,Greenway Center (PM Southbound),184.0,112.0
859,Nalley Rd at Crane Pl,164.0,112.0
431,Central Ave at Daimler Dr,213.0,111.0
364,Brinkley Rd at Farmer Dr,136.0,111.0
194,Ager Road at Roanoke St,117.0,111.0
62,38th St at Utah Ave,45.0,110.0
1086,Riverdale Rd at 63rd Ave,20.0,110.0
1177,Southway at 10 Court,87.0,110.0
750,Landover Rd at 58th Ave,64.0,108.0
382,Brinkley Rd at Trude St,41.0,108.0
961,PALMER ROAD & OLD PALMER ROAD,192.0,108.0
984,Peppermill Dr at Pepper St,70.0,107.0
642,Hanover Pkwy at Green Manor Ct,141.0,107.0
1163,Southern Ave at Greater SE Hospital,215.0,106.0
351,Brightseat Rd at Glenarden Pkwy,91.0,106.0
315,Bock Rd at Wolf St,225.0,105.0
374,Brinkley Rd at Morton Pl,59.0,105.0
265,Baltimore Ave at Hamilton St,97.0,105.0
81,42nd Ave and Oliver St,61.0,105.0
1138,Sheriff Rd at MLK Highway,103.0,104.0
751,Landover Rd at 58th Pl,81.0,104.0
1232,Temple Hill Rd at Hagan Rd,53.0,103.0
607,Greenbelt Rd at Walker Dr,105.0,103.0
1262,Upshur St at 30th St,104.0,103.0
661,Harvey Dr at Sheriff Rd,238.0,102.0
268,Baltimore Ave at Hollywood Rd,75.0,102.0
772,Largo Rd at Kirkland Ln,2.0,102.0
821,Marlboro Pike at Glacier Ave,95.0,101.0
487,Columbia Park Rd at Cabin Branch Dr,76.0,101.0
724,Kipling Pkwy at Glendora,77.0,101.0
376,Brinkley Rd at Roberts Dr,192.0,101.0
325,Brandywine Rd at Old Marbury Rd,78.0,100.0
553,Edgeworth Dr at Ritchie Rd,93.0,100.0
1131,Sheriff Rd at Dutch Village Dr - out,84.0,99.0
68,40th Pl at Crittenden,88.0,99.0
618,Greenhill Rd at Greenway Pl,15.0,99.0
253,Auth Rd at Magruder Ave,18.0,99.0
707,Jericho Residences,132.0,99.0
58,38th St at Perry St,76.0,98.0
1236,Temple Hill Rd at Lambert Dr,88.0,98.0
305,Bladensburg Rd at 41st Ave,128.0,98.0
104,5805 Queens Chapel Rd,102.0,97.0
43,3300 75th Ave,48.0,96.0
412,Capitol Heights Blvd at 734 Capitol Heights Blvd,20.0,96.0
616,Greenbrook Dr at Sunset Pl,94.0,95.0
506,County Rd at Valley Brook Apts,135.0,95.0
1241,Temple Hill Rd at Plata St,318.0,95.0
263,Baltimore Ave at Erie St,134.0,95.0
237,Arundel Rd at 34th Ave,32.0,94.0
39,3133 Pennsy Dr,74.0,94.0
918,Old Silver Hill Rd at Addison Ave,78.0,94.0
1023,Ray Rd at Balfour Dr,89.0,94.0
83,42nd Ave at Jefferson St,133.0,93.0
307,Bladensburg Rd at 43rd Ave,88.0,93.0
18,23rd Ave at Banning Pl,201.0,93.0
460,Cheverly Ave at Forest Rd,118.0,92.0
1234,Temple Hill Rd at Kirbywood St,104.0,92.0
1141,Sheriff Rd at William Paca School - out,248.0,92.0
527,District Heights Pkwy at Addison Rd S,213.0,92.0
621,Greenway Center (AM Northbound),28.0,91.0
1264,Valley Trail Ln at Bain Dr-West,107.0,91.0
449,Chatsfield Way at Reading Ter,139.0,91.0
330,Brandywine Road @ Surrats Road,209.0,91.0
1266,Valley Trail Ln at Romford Dr,104.0,90.0
505,County Rd at Foster St,81.0,90.0
798,MLK Jr Hwy at Carrington Ave,72.0,89.0
111,7500 ALLENTOWN ROAD,6.0,89.0
36,28th Pl at Russell Ave,111.0,89.0
1037,Rhode Island Ave at Bunker Hill Rd,173.0,89.0
358,Brinkley Rd at Anderson Dr,36.0,89.0
1094,Riverdale Rd at Mahoney Dr,201.0,88.0
907,Old Marlboro Pike at Melwood Rd,146.0,88.0
613,Greenbrook Dr at Chartwell Pl,123.0,88.0
4,1100 Owens Rd,90.0,88.0
91,4615 Silver Hill Rd,43.0,88.0
727,Kipling Pkwy at Marbury Dr,160.0,88.0
45,3321 75th Ave,29.0,88.0
471,Chillum Rd at Buchanan St,144.0,87.0
212,Allentown Rd at Westchester Dr,47.0,87.0
204,Allentown Rd at Opp. 5711 AFCU Allentown Rd,115.0,87.0
1003,Queens Chapel Rd at Nicholson St,101.0,87.0
864,Nalley Rd at Michele Dr,218.0,87.0
209,Allentown Rd at Waldran Ave,154.0,87.0
1015,Queensbury Rd at Rhode Island Ave,199.0,87.0
704,Jericho City Dr at 8501 Jericho City Dr,96.0,87.0
667,Highview Pl at Hanbury Ct,25.0,87.0
247,Auth Rd at Braymer Ave,67.0,86.0
792,MERCANTILE LN AT TECHNOLOGY WAY,118.0,86.0
326,Brandywine Rd at Woodyard Rd,289.0,86.0
715,John Rogers Blvd at Old Marlboro Pike,49.0,85.0
916,Old Pike Way at 5620 Old Pike Way,74.0,85.0
399,Campus Way S at Prince Place,140.0,85.0
1124,Saint Barnabas Rd at John Hanson Ln,233.0,85.0
1002,Queens Chapel Rd at Lancer Dr,93.0,84.0
1007,Queensbury Rd at 39th Pl,87.0,84.0
682,Hubbard Rd at Dodge Park Rd,61.0,84.0
1238,Temple Hill Rd at Oahu St,60.0,84.0
1156,Southern Ave at B St SE,89.0,83.0
684,INDIAN HEAD HIGHWAY & AUDREY LANE,101.0,83.0
1064,Ritchie Rd at Putnam Ln,132.0,83.0
269,Baltimore Ave at Indian Ln,112.0,83.0
875,Nova Ave at Marlboro Pike,30.0,83.0
595,Good Luck Rd at Parkdale HS,1164.0,83.0
1299,Woodyard Rd at Marlboro Pike,66.0,82.0
1255,US Rte 301 at Marlboro Pike,26.0,82.0
132,8401 Corporate Dr,69.0,82.0
1247,Temple Hill Rd at Suburban Ct,6.0,82.0
697,Indian Head Highway (MD. RTE. 210) at Talbert Drive,42.0,81.0
1237,Temple Hill Rd at Megan Dr,119.0,81.0
1077,River Rd at Rivertech Ct,85.0,81.0
1031,Rhode Island Ave at 38th St,19.0,81.0
562,Farragut St and 42nd Pl,61.0,81.0
1224,Taylor Rd at Riverdale Rd,40.0,81.0
1254,Truman Manor,109.0,81.0
805,MLK Jr Hwy at Roosevelt Ave,45.0,81.0
586,Goddard Space Flight Center Main Gate (PM Southbound),82.0,81.0
1142,Sheriff Rd at Willow Wood Ct,55.0,80.0
1104,Rollins Ave at Upcot Ct,84.0,80.0
200,Allentown Rd at Dodge Ln,102.0,80.0
184,Ager Rd and Oglethorpe St,191.0,80.0
796,MLK Jr Hwy at Booker Dr,94.0,80.0
373,Brinkley Rd at Middlefield Rd,18.0,80.0
1120,Saint Barnabas Rd at Barrowfield Ct,68.0,79.0
663,Hastings Dr at Peppermill Dr,590.0,79.0
845,McCormick Dr at Peppercorn Pl,102.0,79.0
1067,Ritchie Rd at Ritchie-Marlboro Rd,63.0,78.0
134,8951 Lottsford Rd,29.0,78.0
219,Annapolis Rd at 54th St,91.0,78.0
395,Campus Way North at Collington Campus,99.0,78.0
1193,St Barnabas Rd at Hagan Rd,182.0,78.0
19,23rd Ave at Chapman Rd,19.0,78.0
1030,Rhode Island Ave at 37th St,87.0,78.0
190,Ager Rd at Nicholson St,40.0,78.0
797,MLK Jr Hwy at Cabin Branch Dr,87.0,77.0
317,Branch Ave Station Bus Bay J,5194.0,77.0
270,Baltimore Ave at Jefferson St,64.0,77.0
1040,Rhode Island Ave at County Service Building - SB,94.0,77.0
239,Ashwood Dr at Ritche Rd,142.0,77.0
116,7800 Sheriff Rd (Eaton Square Apartments),18.0,77.0
529,District Heights Pkwy at Marbury Ct (E),122.0,76.0
347,Brightseat Rd at Continental Pl,53.0,76.0
1260,Upshur St at 28th St,23.0,76.0
516,Cypress Tree Dr at K St,102.0,75.0
1129,Sheriff Rd at Cypress Tree Dr,51.0,75.0
423,Cedar Heights Dr at K St,43.0,75.0
692,Ikea - Arrival,4.0,75.0
350,Brightseat Rd at Glen Valley Dr,138.0,75.0
1089,Riverdale Rd at 67th Pl,127.0,75.0
1194,St Barnabas Rd at Kernal Ln,6.0,75.0
957,PALMER ROAD & DELLA LANE,23.0,75.0
526,District Heights Municipal Bldg,46.0,75.0
65,400 Brightseat Rd,39.0,74.0
1174,Southern Maryland Hospital,695.0,74.0
273,Baltimore Ave at Longfellow St,99.0,74.0
55,38th St at Hamilton St,36.0,74.0
623,Greenway Center (PM Northbound),58.0,74.0
394,Cabin Branch Dr at Whole Foods Entrance,21.0,74.0
934,Owens Rd at Southern Ave,24.0,74.0
738,Lamont Dr at Fairbanks St,28.0,73.0
546,East Capitol Street at Maryland Park Drive,29.0,73.0
1004,Queens Chapel Rd at Oliver St,23.0,73.0
312,Bock Rd at Saint Barnabas Rd,57.0,72.0
1144,Silver Hill Rd at Parkway Terrace Dr,144.0,72.0
999,Quebec St at 58th Ave,61.0,72.0
611,Greenbelt Station Parkway at S. Center Drive,420.0,72.0
723,Kipling Pkwy at Council Dr,90.0,72.0
356,Brightseat Rd at McLain Avenue,31.0,72.0
1114,SOUTHERN AVENUE & WHEELER ROAD AM FS,99.0,72.0
173,Addison Rd at Drylog St,67.0,71.0
881,Old Alexandria Ferry Rd at Alexandria Ferry Business Park,9.0,71.0
1009,Queensbury Rd at 42nd Pl,58.0,71.0
1231,Temple Hill Rd at Fisher Rd,17.0,71.0
932,Owens Rd at Norlinda Ave,77.0,70.0
424,Cedar Heights Dr at Lee Pl,36.0,70.0
1079,Riverdale Rd at 49th Ave,94.0,70.0
296,Belle Haven Dr at Village Green Dr,4.0,70.0
337,Brightseat Rd at 1000 Jericho City Drive,30.0,70.0
656,Harry S Truman Dr at Campus Way S,65.0,70.0
180,Addison Rd at St Margaret's School,65.0,70.0
740,Lamont Dr at Larchwood St,68.0,68.0
1,10100 Campus Way S,96.0,68.0
1123,Saint Barnabas Rd at Caryhurst Dr,68.0,68.0
733,LOTTSFORD RD AT MCCORMICK DRIVE,91.0,68.0
298,Benning Rd at Abel Ave,112.0,68.0
931,Owens Rd at Martin Dr,71.0,67.0
521,Denise Dr at Banister Way,171.0,67.0
1229,Temple Hill Rd at Cedell Pl,43.0,67.0
524,Dille Dr at Brown Station Rd,38.0,67.0
543,East Capitol St at Maryland Park Dr,40.0,66.0
799,MLK Jr Hwy at Carrington Dr,93.0,66.0
446,Central Ave at Yeoman Pl,156.0,66.0
885,Old Alexandria Ferry Rd at Malcolm Rd,155.0,66.0
900,Old Marlboro Pike at Brooklee Dr,101.0,66.0
324,Brandywine Rd at Lytton Ave.,73.0,66.0
1228,Temple Hill Rd at Cardwell Dr,177.0,65.0
929,Owens Rd at Iverson St,99.0,65.0
453,Cherrywood Ln at Ivy Ln,53.0,65.0
1017,Rainier Ave at 34th St,59.0,65.0
193,Ager Rd at Powhattan Rd,27.0,65.0
794,MLK Jr Hwy at 69th Pl,118.0,65.0
414,Capitol Heights Blvd at Brooke Rd,11.0,64.0
41,3223 28th Pkwy,14.0,64.0
1035,Rhode Island Ave at 43rd Ave,62.0,64.0
179,Addison Rd at Seat Pleasant Dr,65.0,64.0
160,ALLENTOWN ROAD & VERNON DRIVE,42.0,64.0
580,Garrett A Morgan Blvd at Ridgefield Blvd,14.0,64.0
969,PGCC Perimeter Rd at Child Care Facility,113.0,64.0
653,Hanover Pkwy at Spring Manor Dr,17.0,63.0
1158,Southern Ave at Bonini Rd,25.0,63.0
669,Highview Pl at Onslow Way,102.0,63.0
588,Goddard Space Flight Center Visitors Center (Northbound),53.0,62.0
122,8100 Sheriff Rd,16.0,62.0
495,Columbia Park Rd at Virginia Ave,214.0,62.0
1283,Walker Mill Rd at Tanow Pl,156.0,62.0
1132,Sheriff Rd at Eaton Square Apartments,53.0,61.0
463,Cheverly Ave at Lombard St,28.0,61.0
1098,Rollins Av at Modupeola Way,49.0,61.0
56,38th St at Jackson Ave,18.0,60.0
993,Pontiac St at Cunningham Dr,51.0,60.0
52,38th St at Allison St,155.0,60.0
10,1441 McCormick Dr,36.0,60.0
96,5200 St Barnabas Rd,62.0,60.0
754,Landover Rd at Arena Dr,22.0,60.0
1106,SOUTHERN AVENUE & 6TH STREET SE,32.0,59.0
306,Bladensburg Rd at 42nd Ave,77.0,59.0
57,38th St at Parkwood St,34.0,59.0
824,Marlboro Pike at Larchmont Ave,39.0,59.0
596,Good Luck Rd at Silk Tree Dr,228.0,59.0
822,Marlboro Pike at Jansen Ave,65.0,59.0
721,Kenilworth Ave at Tennyson St,55.0,59.0
78,425 Brightseat Rd,204.0,59.0
680,Hillside Rd at Research Rd,97.0,59.0
151,ALLENTOWN ROAD & PADGETTS CORNER,20.0,59.0
3,10233 Campus Way South,29.0,58.0
392,CAMPUS WAY NORTH AT HILLANDALE WAY,60.0,58.0
915,Old Marlboro Pike at Weldon Manor Ln,52.0,58.0
500,Council Dr at Kipling Pkwy,102.0,58.0
110,6801 Woodside Village Apts,38.0,58.0
652,Hanover Pkwy at Prem # 7800,1464.0,57.0
1203,Stuart Ln at Topaz Court,105.0,57.0
695,Indian Head Highway (MD. RTE. 210) at Livingston Road,65.0,57.0
1208,Suitland Metrorail Station Bay D,7664.0,57.0
657,Harry S Truman Dr at Mt Lubentia Way,83.0,56.0
1225,Temple Hill Rd at 8601 Temple Hill Rd,20.0,56.0
1164,Southern Ave at Gunther St,286.0,56.0
542,East Capital Street at Old Central Ave,13.0,56.0
264,Baltimore Ave at Guilford Rd,61.0,56.0
666,Highview Pl at Brooke Rd,54.0,55.0
788,Lottsford Rd at Harry S. Truman Dr,45.0,55.0
378,Brinkley Rd at Saint Ignatius Dr,115.0,55.0
560,Fairlawn St at 28th Pkwy,244.0,55.0
121,8100 Professional Pl,17.0,55.0
34,28th Pkwy at Duggan St,102.0,55.0
974,Pennsy Dr at 75th Ave,20.0,55.0
236,Arundel Rd at 29th St,103.0,55.0
461,Cheverly Ave at Inwood St,98.0,55.0
758,Landover Rd at Pinebrook Rd,49.0,55.0
112,75th Ave at Landover Rd,70.0,55.0
804,MLK Jr Hwy at Hill Rd,82.0,54.0
906,Old Marlboro Pike at Melwood Park Ave,75.0,54.0
572,Fisher Rd at Temple Blvd,110.0,54.0
227,Ardwick-Ardmore Rd at Ardwick Pl,73.0,54.0
1282,Walker Mill Rd at Rollins Ave,62.0,54.0
718,Kanawha St at 15th Ave,228.0,54.0
1073,Ritchie Station Court Bus Stop #2,318.0,53.0
702,Iverson St at 28th Ave,66.0,53.0
1084,Riverdale Rd at 61st Pl,87.0,53.0
323,Brandywine Rd at Lytton Ave,48.0,53.0
1044,Rhode Island Ave at Volta Ave,106.0,53.0
1097,Rochelle Ave at Elmhurst St,38.0,53.0
109,60th Ave at Seminole St,107.0,53.0
230,Ardwick-Ardmore Rd at West St,127.0,53.0
1257,University Blvd at Guilford Rd,505.0,53.0
552,Eastern Ave at Rhode Island Ave,25.0,52.0
851,Merrimac St at New Hampshire Ave Service Rd,50.0,52.0
304,Bladensburg Rd at 40th Pl,84.0,51.0
33,28th Pkwy at Curtis Dr,41.0,51.0
547,East Swan Creek at Indian Head Hwy,67.0,51.0
597,Good Luck Rd at Sora Ln,21.0,51.0
176,Addison Rd at Health Center Ent.,53.0,51.0
817,Mandan Rd at Mandan Rd Ct,24.0,50.0
1076,River Rd at Kenilworth Ave,80.0,50.0
16,23rd Ave at  Beechwood Rd,206.0,50.0
988,Piscataway Rd at Hardesty Dr,79.0,49.0
1056,Ritchie Rd at Dennis Ct,90.0,49.0
556,Equestrian Center Lot 1,393.0,49.0
1047,Rhode Island at Wallace Rd Prem #4511,67.0,49.0
1018,Rainier Ave at Taylor St,32.0,49.0
1126,Sheila Ln at Mike Shapiro Dr,182.0,49.0
908,Old Marlboro Pike at Old Mill Rd,7.0,48.0
921,Old Silver Hill Rd at Parkland Ct (W),64.0,48.0
910,Old Marlboro Pike at Ritchie-Marlboro Rd,54.0,47.0
454,Cherrywood Ln at Springhill Drive,90.0,47.0
1291,Willow Hill Dr at Nalley Rd,46.0,47.0
103,57th Ave at Berwyn Rd,51.0,47.0
757,Landover Rd at Lake Arbor Way,13.0,47.0
1171,Southern Ave at UNITED MEDICAL CENTER,164.0,46.0
551,East-West Hwy at Toledo Terrace,22.0,46.0
497,Council Dr at Elmhurst St,6.0,46.0
313,Bock Rd at Sourwood Ln,12.0,46.0
1258,University Blvd at Phelps Rd,19.0,46.0
1029,Rhode Island Ave at 37th Pl,68.0,45.0
1284,Walker Mill Rd at Weber Dr,20.0,45.0
131,8343 Ardwick-Ardmore Rd,83.0,45.0
442,Central Ave at Tunic Ave,25.0,45.0
258,Baltimore Ave at Berwyn Rd,61.0,44.0
319,Brandywine Rd at Clinton Manor Dr,53.0,44.0
563,Farragut St at Rhode Island Ave,88.0,44.0
149,ALLENTOWN ROAD & LANHAM LANE,119.0,44.0
517,Cypress Tree Dr at Lee Pl,48.0,44.0
1302,Woodyard Rd at Tanglewood Center,23.0,44.0
108,60th Ave at Quebec St,103.0,43.0
339,Brightseat Rd at Amador Dr,31.0,43.0
1297,Woodyard Rd at Canberra Dr,194.0,43.0
954,Oxon Hill Road at Harborview Ave,93.0,43.0
448,Chatsfield Way at Palmerton Ter,122.0,43.0
375,Brinkley Rd at Morton Place,51.0,43.0
540,Dower House Rd at Old Marlboro Pike,17.0,43.0
608,Greenbelt Road (MD. RTE. 193) at NASA Goddard Main Gate,192.0,42.0
660,Harry S. Truman Dr at Lottsford,102.0,42.0
447,Centre Pointe Office Park,16.0,42.0
139,ALLENTOWN ROAD & ALLENTOWN WAY,2.0,42.0
959,PALMER ROAD & FRAN DEL DRIVE,11.0,41.0
617,Greenhill Rd at Crescent Rd,55.0,41.0
1274,Village Green Dr at Sheriff Rd,58.0,41.0
749,Landover Rd at 57th Ave,69.0,41.0
450,Chatsfield Way at Tweed Way,39.0,41.0
973,Paint branch Parkway at Baltimore Ave,8.0,41.0
994,Pontiac St at Edmonston Rd,122.0,41.0
711,John Rogers Blvd at Colonel's Choice,17.0,41.0
800,MLK Jr Hwy at Columbia Ave,32.0,41.0
825,Marlboro Pike at Marwood Blvd N,38.0,41.0
688,INDIAN HEAD HIGHWAY & SENECA DRIVE,11.0,40.0
874,Nova Ave at Doppler St,40.0,40.0
411,Capitol Heights Blvd at 733 Capitol Heights Blvd,32.0,40.0
372,Brinkley Rd at Mark Dr,51.0,40.0
699,Indian Head Highway at I-495 South Ramp,884.0,40.0
353,Brightseat Rd at MD 202,69.0,40.0
141,ALLENTOWN ROAD & BURGESS LANE,30.0,40.0
1046,Rhode Island Ave at Webster St,87.0,39.0
60,38th St at Taylor St,39.0,39.0
286,Baltimore Ave at Van Buren St,22.0,39.0
568,Fisher Rd at Fisher Dr,37.0,38.0
574,Fort Washington Fringe Lot Bus Bay B,34.0,38.0
119,800 SOUTHERN AVENUE,60.0,38.0
935,Owens Rd at Weaver Ter,6.0,38.0
865,Nalley Rd at Nalley Ter,45.0,38.0
783,Lords Landing Rd at Brown Station Rd,109.0,38.0
720,Kenilworth Ave at Sarvis Ave,34.0,38.0
806,MLK Jr Hwy at Ryderwood Court,46.0,38.0
371,Brinkley Rd at Larwin Dr,106.0,38.0
1041,Rhode Island Ave at Gallatin St,16.0,38.0
135,8951 Lottsford Rd (opposite),97.0,37.0
1292,Willow Hill Dr at Stevenson Ln,64.0,37.0
1263,Valley Trail Ln at Bain Dr-East,68.0,37.0
419,Capitol Heights Blvd at Ute Way,25.0,37.0
346,Brightseat Rd at Bishop Peebles Dr (Largo),24.0,37.0
732,LIVINGSTON ROAD AT FORT WASHINGTON RD,40.0,37.0
171,Addison Rd at Baltic St,43.0,37.0
577,Gallatin St at 42rd Ave,44.0,37.0
352,Brightseat Rd at Hamlin St,16.0,37.0
1268,Village Dr West at Clairfield Ln,253.0,36.0
876,OLD BRANCH AVENUE & ALLENTOWN WAY,186.0,36.0
901,Old Marlboro Pike at Charles Mill Blvd,75.0,36.0
422,Cedar Heights Dr at Jefferson Heights Dr,29.0,36.0
1099,Rollins Ave at #1513,25.0,36.0
659,Harry S Truman Dr at Woodlawn Blvd,6.0,36.0
1275,Volta Ave at 39th Pl,132.0,36.0
962,PALMER ROAD & POTOMAC HEIGHTS DRIVE,168.0,35.0
827,Marlboro Pike at Nova Ave,47.0,35.0
1227,Temple Hill Rd at Badger Ave,88.0,35.0
1303,Zachery St at Lottsford Rd,156.0,35.0
425,Cedar Heights at Lee Pl,35.0,35.0
905,Old Marlboro Pike at Marlborough Dr,56.0,35.0
93,5030 38th St,92.0,35.0
848,Melwood Training Center,26.0,35.0
525,Dille Dr at Correctional Center,63.0,34.0
243,Auburn Ave at 3rd St,26.0,34.0
1025,Ray Rd at Cypress Creek Dr - in,348.0,34.0
175,Addison Rd at Ernie Banks St,29.0,34.0
713,John Rogers Blvd at Governor's Grove,20.0,34.0
285,Baltimore Ave at University Blvd,18.0,34.0
734,LOTTSFORD ROAD AT GRAND BLVD,8.0,33.0
159,ALLENTOWN ROAD & TEMPLE HILL ROAD PM NS,1.0,33.0
1078,Riverdale Rd at 48th Ave,126.0,33.0
494,Columbia Park Rd at Stanford Pl,101.0,33.0
1215,TUCKER ROAD & ARUNDEL ROAD,52.0,33.0
186,Ager Rd at 29th Ave,273.0,32.0
365,Brinkley Rd at George Washington Dr,104.0,32.0
397,Campus Way North at St Joseph's Dr,119.0,32.0
235,Arundel Rd at 25th Ave,42.0,32.0
455,Cheverly Ave at Arbor St,69.0,32.0
694,Ikea at Bus Bay 3,592.0,32.0
281,Baltimore Ave at Sheridan St,79.0,31.0
1048,Ridgefield Blvd at Stretford Ct,119.0,31.0
927,Owens Rd at Barnaby Run Dr,45.0,31.0
242,Auburn Ave at 2nd St,24.0,31.0
278,Baltimore Ave at Regents Dr,51.0,31.0
485,Columbia Park Rd at 64th Ave,13.0,31.0
912,Old Marlboro Pike at SHA Facility,44.0,31.0
725,Kipling Pkwy at Glendora Dr,69.0,31.0
685,INDIAN HEAD HIGHWAY & I-495 SOUTH OFF RAMP,46.0,31.0
710,John Rogers Blvd at Captain Duval Dr,13.0,30.0
1272,Village Dr West at McConnell Dr,11.0,30.0
811,Madison St at Ray Rd,225.0,30.0
762,Largo Rd at Black Swan Dr,578.0,30.0
9,1405 Rollins Ave at #1405,20.0,30.0
989,Piscataway Rd at Old Branch Ave,236.0,30.0
890,Old Branch Ave at 6811 Old Branch Ave (Opposite),65.0,30.0
510,Crescent Rd at 58 Court,193.0,29.0
675,Hillside Rd at 19 Court,34.0,29.0
293,Belcrest at PG Plaza Metrorail,21.0,29.0
658,Harry S Truman Dr at New Orchard Dr,56.0,29.0
407,Campus Way South at Prince Place,45.0,29.0
1178,Southway at 11 Court,13.0,29.0
255,Auth Rd at Procopio,11.0,29.0
183,Addison Rd at Wilburn St,67.0,29.0
752,Landover Rd at 75th Ave,89.0,29.0
329,Brandywine Road @ Northgate Parkway,320.0,29.0
383,Brooke Rd at Highmount Ln,16.0,28.0
417,Capitol Heights Blvd at Gunther St,76.0,28.0
677,Hillside Rd at Hillside Court #6,118.0,28.0
636,Hamilton St at Queens Chapel Rd,18.0,28.0
174,Addison Rd at Eads St,27.0,28.0
90,442 Harry S Truman Dr,45.0,28.0
810,Madison St at Madison Ct,41.0,28.0
234,Arena Dr at Shoppers Way (Southbound),5.0,28.0
